slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
7210,0.00018996545986738056,0.00018996545986738056,6.440069410018623e-05,6.440069410018623e-05,3.520742029650137e-05,3.520742029650137e-05,2.1282625311869197e-05,2.1282625311869197e-05,33.118809249633145,33.118809249633145,37.717243422450466,37.717243422450466,40.193424945868,40.193424945868,42.40811446034114,42.40811446034114
7211,0.00020479742670431733,0.00020479742670431733,8.655426790937781e-05,8.655426790937781e-05,5.842472819495015e-05,5.842472819495015e-05,3.076350913033821e-05,3.076350913033821e-05,32.47426830132497,32.47426830132497,36.23483469456491,36.23483469456491,37.96914848659049,37.96914848659049,40.74460390252163,40.74460390252163
7212,0.00036891837953589857,0.00036891837953589857,0.00011175442341482267,0.00011175442341482267,7.747886411380023e-05,7.747886411380023e-05,5.15786450705491e-05,5.15786450705491e-05,30.048444241206067,30.048444241206067,35.12713712077009,35.12713712077009,36.7288431450357,36.7288431450357,38.46192630376564,38.46192630376564
7213,0.0002387256099609658,0.0002387256099609658,9.040845179697499e-05,9.040845179697499e-05,5.5855471146060154e-05,5.5855471146060154e-05,2.9994325814186595e-05,2.9994325814186595e-05,31.83885688840774,31.83885688840774,36.014290037991984,36.014290037991984,38.102132534196116,38.102132534196116,40.829064505978494,40.829064505978494
7214,4.080405051354319e-05,4.080405051354319e-05,1.711248478386551e-05,1.711248478386551e-05,1.037744186760392e-05,1.037744186760392e-05,5.442385372589342e-06,5.442385372589342e-06,39.485327941644584,39.485327941644584,43.260126242028846,43.260126242028846,45.4313184686374,45.4313184686374,48.30278951145854,48.30278951145854
7215,0.0002784180687740445,0.0002784180687740445,0.00011596250988077372,0.00011596250988077372,6.642614607699215e-05,6.642614607699215e-05,3.8422502257162705e-05,3.8422502257162705e-05,31.557820232514576,31.557820232514576,35.46111664638367,35.46111664638367,37.63912201389509,37.63912201389509,40.09305590553227,40.09305590553227
7216,4.25256132530194e-08,4.25256132530194e-08,4.080210302959131e-08,4.080210302959131e-08,4.273909581797852e-08,4.273909581797852e-08,5.190401708432546e-08,5.190401708432546e-08,71.88056114795222,71.88056114795222,72.00075132217783,72.00075132217783,71.70006359078917,71.70006359078917,70.86896801595998,70.86896801595998
7217,0.00018532051763031632,0.00018532051763031632,6.687577842967585e-05,6.687577842967585e-05,4.346511923358776e-05,4.346511923358776e-05,2.391991984040942e-05,2.391991984040942e-05,33.18762384098464,33.18762384098464,37.34736345453764,37.34736345453764,39.198832758412394,39.198832758412394,41.81655731324008,41.81655731324008
7218,0.0006072953110560775,0.0006072953110560775,0.00019563133537303656,0.00019563133537303656,0.00010586297867121175,0.00010586297867121175,0.0002748057013377547,0.0002748057013377547,30.404901680505812,30.404901680505812,33.70621407356461,33.70621407356461,36.43288157202326,36.43288157202326,36.24539925974119,36.24539925974119
7219,1.891443935164716e-05,1.891443935164716e-05,6.857772405055584e-06,6.857772405055584e-06,5.190996034798445e-06,5.190996034798445e-06,3.624886858233367e-06,3.624886858233367e-06,42.89119075605937,42.89119075605937,47.30824334413164,47.30824334413164,48.504150796409235,48.504150796409235,50.21741923920189,50.21741923920189
