slice_idx,mse_D10,mse_D20,mse_D4,mse_D50,mse_NORMAL,mse_raw_D10,mse_raw_D20,mse_raw_D4,mse_raw_D50,mse_raw_NORMAL,psnr_D10,psnr_D20,psnr_D4,psnr_D50,psnr_NORMAL,psnr_raw_D10,psnr_raw_D20,psnr_raw_D4,psnr_raw_D50,psnr_raw_NORMAL
0,4.284625538275577e-05,5.261409387458116e-05,3.850249049719423e-05,8.181657904060557e-06,3.542545164236799e-05,4.284625538275577e-05,5.261409387458116e-05,3.850249049719423e-05,8.181657904060557e-06,3.542545164236799e-05,39.291317517542865,38.38709397669418,39.762645022801664,46.56795623231045,40.13620018999754,39.291317517542865,38.38709397669418,39.762645022801664,46.56795623231045,40.13620018999754
1,0.00027690205024555326,0.0003232045564800501,0.00025807792553678155,5.6315424444619566e-05,0.0002273616410093382,0.00027690205024555326,0.0003232045564800501,0.00025807792553678155,5.6315424444619566e-05,0.0002273616410093382,31.164992926268074,30.534490160832643,31.458209827873898,38.6145077110337,32.011423088577956,31.164992926268074,30.534490160832643,31.458209827873898,38.6145077110337,32.011423088577956
2,0.00030009628972038627,0.00038851957651786506,0.00025976315373554826,5.7463541452307254e-05,0.00024008609761949629,0.00030009628972038627,0.00038851957651786506,0.00025976315373554826,5.7463541452307254e-05,0.00024008609761949629,30.811843999434082,29.77216568584106,31.432911955528557,38.44569134192909,31.779331605088217,30.811843999434082,29.77216568584106,31.432911955528557,38.44569134192909,31.779331605088217
3,0.00018707384879235178,0.00023326206428464502,0.00015516759594902396,3.604306766646914e-05,0.00013191693869885057,0.00018707384879235178,0.00023326206428464502,0.00015516759594902396,3.604306766646914e-05,0.00013191693869885057,32.85599310842604,31.89664739794264,33.670343227526885,40.08430314428926,34.37829618886665,32.85599310842604,31.89664739794264,33.670343227526885,40.08430314428926,34.37829618886665
4,0.0003336443332955241,0.00036038830876350403,0.0002728467807173729,6.507760554086417e-05,0.00023768446408212185,0.0003336443332955241,0.00036038830876350403,0.0002728467807173729,6.507760554086417e-05,0.00023768446408212185,30.494124813258267,30.047342793461382,31.224285532776317,38.06936881684793,31.83243252551696,30.494124813258267,30.047342793461382,31.224285532776317,38.06936881684793,31.83243252551696
5,0.00022002887271810323,0.0002414113114355132,0.00017740976181812584,3.87034124287311e-05,0.00015030037320684642,0.00022002887271810323,0.0002414113114355132,0.00017740976181812584,3.87034124287311e-05,0.00015030037320684642,32.14822114984159,31.75067540225862,33.085728128077726,39.918610178855275,33.81062276982851,32.14822114984159,31.75067540225862,33.085728128077726,39.918610178855275,33.81062276982851
6,0.0004875672748312354,0.0005425905110314488,0.00048596266424283385,0.0001305021287407726,0.00047019647900015116,0.0004875672748312354,0.0005425905110314488,0.00048596266424283385,0.0001305021287407726,0.00047019647900015116,30.560194878858496,30.41784257292676,30.618179874094093,36.7405622946876,30.622568274871885,30.560194878858496,30.41784257292676,30.618179874094093,36.7405622946876,30.622568274871885
7,6.074822158552706e-05,7.874068251112476e-05,5.555100506171584e-05,2.724851219682023e-05,5.5310501920757815e-05,6.074822158552706e-05,7.874068251112476e-05,5.555100506171584e-05,2.724851219682023e-05,5.5310501920757815e-05,37.78996801148922,36.64546680415509,38.18154768235487,42.29665094582009,38.206653509535045,37.78996801148922,36.64546680415509,38.18154768235487,42.29665094582009,38.206653509535045
8,0.00023790898558218032,0.0002698595344554633,0.00020849962311331183,4.656063538277522e-05,0.00019064087246078998,0.00023790898558218032,0.0002698595344554633,0.00020849962311331183,4.656063538277522e-05,0.00019064087246078998,31.81272777473177,31.264366396656925,32.38782425112365,39.21205809597335,32.778928479583655,31.81272777473177,31.264366396656925,32.38782425112365,39.21205809597335,32.778928479583655
9,0.00021824291616212577,0.0003844144521281123,0.00014878004731144756,0.00020008394494652748,0.00010776080307550728,0.00021824291616212577,0.0003844144521281123,0.00014878004731144756,0.00020008394494652748,0.00010776080307550728,32.23417497047437,30.088600033006816,33.92527466656727,37.29554160440368,35.384015874109146,32.23417497047437,30.088600033006816,33.92527466656727,37.29554160440368,35.384015874109146
10,3.21805891871918e-05,3.725148053490557e-05,2.6660361982067116e-05,6.600532287848182e-06,2.1237794499029405e-05,3.21805891871918e-05,3.725148053490557e-05,2.6660361982067116e-05,6.600532287848182e-06,2.1237794499029405e-05,40.54702561582921,39.90666135525899,41.376357330594615,47.53471689163753,42.38861626269609,40.54702561582921,39.90666135525899,41.376357330594615,47.53471689163753,42.38861626269609
11,0.00045964797027409077,0.0005428172880783677,0.00040945212822407484,8.49594798637554e-05,0.00035174566437490284,0.00045964797027409077,0.0005428172880783677,0.00040945212822407484,8.49594798637554e-05,0.00035174566437490284,29.491441077115617,28.89720547753567,29.83926321748626,37.01532080308992,30.36621782531557,29.491441077115617,28.89720547753567,29.83926321748626,37.01532080308992,30.36621782531557
12,0.0002772929146885872,0.00032107357401400805,0.000232668622629717,4.456431634025648e-05,0.00021473488595802337,0.0002772929146885872,0.00032107357401400805,0.000232668622629717,4.456431634025648e-05,0.00021473488595802337,31.175707204602944,30.508833610631523,31.909541900093163,39.51752755531656,32.25909197653335,31.175707204602944,30.508833610631523,31.909541900093163,39.51752755531656,32.25909197653335
13,0.00016112651792354882,0.00018983474001288414,0.0001307269121753052,3.0103870813036337e-05,0.00012060630979249254,0.00016112651792354882,0.00018983474001288414,0.0001307269121753052,3.0103870813036337e-05,0.00012060630979249254,33.5153042831153,32.80014855598483,34.42780862330136,40.98372026149856,34.782435825387665,33.5153042831153,32.80014855598483,34.42780862330136,40.98372026149856,34.782435825387665
14,0.00026117320521734655,0.0003163010405842215,0.00021295233455020934,5.015850911149755e-05,0.00019037636229768395,0.00026117320521734655,0.0003163010405842215,0.00021295233455020934,5.015850911149755e-05,0.00019037636229768395,31.40229326143497,30.57224052540064,32.29104884192928,38.75381143252884,32.77973472308646,31.40229326143497,30.57224052540064,32.29104884192928,38.75381143252884,32.77973472308646
15,0.0011637350544333458,0.0009781986009329557,0.0010273967636749148,0.00023812249128241092,0.0009712522733025253,0.0011637350544333458,0.0009781986009329557,0.0010273967636749148,0.00023812249128241092,0.0009712522733025253,33.003955527223845,33.49799952037361,32.967622063363024,38.09536353446826,33.09761039634006,33.003955527223845,33.49799952037361,32.967622063363024,38.09536353446826,33.09761039634006
16,0.0002690641558729112,0.0003046572383027524,0.0002430887398077175,5.749532283516601e-05,0.00019760463328566402,0.0002690641558729112,0.0003046572383027524,0.0002430887398077175,5.749532283516601e-05,0.00019760463328566402,31.27281872730978,30.766804698507052,31.717833646497887,38.532391833726095,32.61691756334141,31.27281872730978,30.766804698507052,31.717833646497887,38.532391833726095,32.61691756334141
17,0.0006132038543000817,0.0007053810986690223,0.0004914854653179646,0.00012440119462553412,0.0005019320524297655,0.0006132038543000817,0.0007053810986690223,0.0004914854653179646,0.00012440119462553412,0.0005019320524297655,28.53086593467202,27.779272963601677,29.440870746189677,35.612105753108736,29.603842342655025,28.53086593467202,27.779272963601677,29.440870746189677,35.612105753108736,29.603842342655025
18,4.864660877501592e-05,6.1176840972621e-05,4.464969242690131e-05,8.74257784744259e-06,4.335906487540342e-05,4.864660877501592e-05,6.1176840972621e-05,4.464969242690131e-05,8.74257784744259e-06,4.335906487540342e-05,38.747790493417924,37.74262055215473,39.12627747619392,46.28460524110584,39.26415319313186,38.747790493417924,37.74262055215473,39.12627747619392,46.28460524110584,39.26415319313186
19,0.0013103424571454525,0.0012003302108496428,0.0012388919712975621,0.0002662950719241053,0.0011943054851144552,0.0013103424571454525,0.0012003302108496428,0.0012388919712975621,0.0002662950719241053,0.0011943054851144552,30.520292115368736,30.649920670979235,30.445138489515898,36.18651714830396,30.632296615825375,30.520292115368736,30.649920670979235,30.445138489515898,36.18651714830396,30.632296615825375
20,0.0002451798936817795,0.00030094775138422847,0.00020831260189879686,4.995819472242147e-05,0.00017789573757909238,0.0002451798936817795,0.00030094775138422847,0.00020831260189879686,4.995819472242147e-05,0.00017789573757909238,31.678382269027193,30.787462927562846,32.387495221789365,38.78911735936425,33.07512115868897,31.678382269027193,30.787462927562846,32.387495221789365,38.78911735936425,33.07512115868897
21,0.00016800804587546736,0.000198942085262388,0.00015243550296872854,3.4068329114234075e-05,0.00013452666462399065,0.00016800804587546736,0.000198942085262388,0.00015243550296872854,3.4068329114234075e-05,0.00013452666462399065,33.332415317455244,32.59935659583472,33.75714730678501,40.416775738223265,34.304779318082154,33.332415317455244,32.59935659583472,33.75714730678501,40.416775738223265,34.304779318082154
22,2.9047883799648844e-05,3.1453619158128276e-05,2.5210112653439865e-05,8.44159148982726e-06,2.3803459043847397e-05,2.9047883799648844e-05,3.1453619158128276e-05,2.5210112653439865e-05,8.44159148982726e-06,2.3803459043847397e-05,41.00896105063099,40.64798373232708,41.63753122479592,46.507642844726746,41.91128882576736,41.00896105063099,40.64798373232708,41.63753122479592,46.507642844726746,41.91128882576736
23,0.0003522140614222735,0.0004455499874893576,0.0002947532047983259,7.176140934461728e-05,0.00026986165903508663,0.0003522140614222735,0.0004455499874893576,0.0002947532047983259,7.176140934461728e-05,0.00026986165903508663,30.293431119239962,29.4610560585033,31.006619789364827,37.964391124828026,31.446798641310316,30.293431119239962,29.4610560585033,31.006619789364827,37.964391124828026,31.446798641310316
24,4.832470222027041e-05,5.183136818232015e-05,3.7044261262053624e-05,1.1885301319125574e-05,3.6402885598363355e-05,4.832470222027041e-05,5.183136818232015e-05,3.7044261262053624e-05,1.1885301319125574e-05,3.6402885598363355e-05,38.77437917952804,38.46587113703539,39.94789037228472,44.961402418652455,40.03300478733102,38.77437917952804,38.46587113703539,39.94789037228472,44.961402418652455,40.03300478733102
25,0.0011843483662232757,0.001158069004304707,0.0012104937341064215,0.0002578936400823295,0.0012068949872627854,0.0011843483662232757,0.001158069004304707,0.0012104937341064215,0.0002578936400823295,0.0012068949872627854,31.982923651072632,31.982812265644068,32.048882713876594,38.10595390885044,31.77136951328944,31.982923651072632,31.982812265644068,32.048882713876594,38.10595390885044,31.77136951328944
26,0.0007235874654725194,0.0006690422305837274,0.0007166416035033762,0.00014388457930181175,0.0007565508130937815,0.0007235874654725194,0.0006690422305837274,0.0007166416035033762,0.00014388457930181175,0.0007565508130937815,30.066080862343703,30.286592474735226,30.298151516851053,36.857801511793404,30.412674041776114,30.066080862343703,30.286592474735226,30.298151516851053,36.857801511793404,30.412674041776114
27,3.519533856888302e-05,3.576953895390034e-05,3.1268275051843375e-05,6.467880666605197e-06,3.064589691348374e-05,3.519533856888302e-05,3.576953895390034e-05,3.1268275051843375e-05,6.467880666605197e-06,3.064589691348374e-05,40.15352212411409,40.078354394324755,40.67474761707778,47.65896213356771,40.764298511139074,40.15352212411409,40.078354394324755,40.67474761707778,47.65896213356771,40.764298511139074
28,0.0003778865502681583,0.0004005663504358381,0.0002948844339698553,5.561829675571062e-05,0.0002581190492492169,0.0003778865502681583,0.0004005663504358381,0.0002948844339698553,5.561829675571062e-05,0.0002581190492492169,30.468693414541168,29.977009602336047,31.42581969423063,38.7081722457998,31.878233427060184,30.468693414541168,29.977009602336047,31.42581969423063,38.7081722457998,31.878233427060184
29,9.191215940518305e-05,0.00011429536243667826,7.532330346293747e-05,2.024373497988563e-05,6.704361294396222e-05,9.191215940518305e-05,0.00011429536243667826,7.532330346293747e-05,2.024373497988563e-05,6.704361294396222e-05,35.95997700035465,35.01015829599818,36.82889153254304,42.770176079427486,37.33737426733807,35.95997700035465,35.01015829599818,36.82889153254304,42.770176079427486,37.33737426733807
30,0.0001581608667038381,0.00017808887059800327,0.00012885693286079913,3.1418432627106085e-05,0.00011427943536546081,0.0001581608667038381,0.00017808887059800327,0.00012885693286079913,3.1418432627106085e-05,0.00011427943536546081,33.59808522940668,33.098017136385295,34.49196736766048,40.95105765267629,35.01547737241532,33.59808522940668,33.098017136385295,34.49196736766048,40.95105765267629,35.01547737241532
31,0.0002964657614938915,0.00037322219577617943,0.0002347259724047035,5.2077935833949596e-05,0.00020584992307703942,0.0002964657614938915,0.00037322219577617943,0.0002347259724047035,5.2077935833949596e-05,0.00020584992307703942,30.8532026337204,29.853072253961574,31.869578320904164,38.59771327833492,32.442390140814226,30.8532026337204,29.853072253961574,31.869578320904164,38.59771327833492,32.442390140814226
32,7.913649460533634e-05,0.00010740522702690214,5.9784597397083417e-05,1.689392956905067e-05,4.904823435936123e-05,7.913649460533634e-05,0.00010740522702690214,5.9784597397083417e-05,1.689392956905067e-05,4.904823435936123e-05,36.61683393856626,35.28260396653241,37.843140341330695,43.58575106201425,38.711521758859945,36.61683393856626,35.28260396653241,37.843140341330695,43.58575106201425,38.711521758859945
33,0.00026337671442888677,0.0002850453311111778,0.0001974998158402741,5.040655378252268e-05,0.00017910687893163413,0.00026337671442888677,0.0002850453311111778,0.0001974998158402741,5.040655378252268e-05,0.00017910687893163413,31.367966673800108,31.02561409555476,32.62128492038488,38.736488720565774,33.04766294398705,31.367966673800108,31.02561409555476,32.62128492038488,38.736488720565774,33.04766294398705
34,4.305968832341023e-05,5.583527308772318e-05,3.4799555578501895e-05,9.672223313827999e-06,3.266358544351533e-05,4.305968832341023e-05,5.583527308772318e-05,3.4799555578501895e-05,9.672223313827999e-06,3.266358544351533e-05,39.25685702348075,38.121043866118285,40.18994014876247,45.82958429697868,40.47515425921229,39.25685702348075,38.121043866118285,40.18994014876247,45.82958429697868,40.47515425921229
35,0.0002721073979046196,0.00029299224843271077,0.00021810819453094155,3.807783650700003e-05,0.00019756353867705911,0.0002721073979046196,0.00029299224843271077,0.00021810819453094155,3.807783650700003e-05,0.00019756353867705911,31.444754846921786,31.015049020256022,32.48137494263407,39.95669034336811,32.86905343984191,31.444754846921786,31.015049020256022,32.48137494263407,39.95669034336811,32.86905343984191
36,4.995657945983112e-05,6.278832006501034e-05,4.158047158853151e-05,1.2701982996077277e-05,3.747390292119235e-05,4.995657945983112e-05,6.278832006501034e-05,4.158047158853151e-05,1.2701982996077277e-05,3.747390292119235e-05,38.60438944803093,37.607179039471156,39.40684105821251,44.61124806934647,39.862191347782655,38.60438944803093,37.607179039471156,39.40684105821251,44.61124806934647,39.862191347782655
37,4.678254228451806e-08,4.25256132530194e-08,1.0928024352097054e-07,4.0085826213953624e-08,8.094202286201835e-08,4.678254228451806e-08,4.25256132530194e-08,1.0928024352097054e-07,4.0085826213953624e-08,8.094202286201835e-08,71.31069218746443,71.88056114795222,66.23691090271572,72.0666962692991,68.4611681883052,71.31069218746443,71.88056114795222,66.23691090271572,72.0666962692991,68.4611681883052
38,0.00023688911460340023,0.000215748164919205,0.00020939187379553914,3.4531276469351724e-05,0.0002126306208083406,0.00023688911460340023,0.000215748164919205,0.00020939187379553914,3.4531276469351724e-05,0.0002126306208083406,32.86735237824389,33.19603647343635,33.144495166139606,41.08945366054749,33.23482480702866,32.86735237824389,33.19603647343635,33.144495166139606,41.08945366054749,33.23482480702866
39,4.5319105993257836e-05,4.3703541450668126e-05,4.3015585106331855e-05,8.42081044538645e-06,3.848855703836307e-05,4.5319105993257836e-05,4.3703541450668126e-05,4.3015585106331855e-05,8.42081044538645e-06,3.848855703836307e-05,39.046178048844915,39.20311001276975,39.277496018833176,46.45317395546283,39.7697645299275,39.046178048844915,39.20311001276975,39.277496018833176,46.45317395546283,39.7697645299275
40,0.00033233631984330714,0.0002991588553413749,0.000316485995426774,6.190870044520125e-05,0.00027826643781736493,0.00033233631984330714,0.0002991588553413749,0.000316485995426774,6.190870044520125e-05,0.00027826643781736493,31.076766970032345,31.338821650124675,31.338734180802522,38.43648590796824,31.815164611257824,31.076766970032345,31.338821650124675,31.338734180802522,38.43648590796824,31.815164611257824
41,3.886828199028969e-05,4.748421997646801e-05,3.538603414199315e-05,6.586609288206091e-06,3.0262190193752758e-05,3.886828199028969e-05,4.748421997646801e-05,3.538603414199315e-05,6.586609288206091e-06,3.0262190193752758e-05,39.71651385504619,38.836522559446934,40.12683345776411,47.57926385549008,40.817098420062464,39.71651385504619,38.836522559446934,40.12683345776411,47.57926385549008,40.817098420062464
42,2.3202794181997888e-05,2.5892990379361436e-05,2.0175535610178486e-05,8.282394446723629e-06,1.7236157873412594e-05,2.3202794181997888e-05,2.5892990379361436e-05,2.0175535610178486e-05,8.282394446723629e-06,1.7236157873412594e-05,42.0158993122287,41.5253316738673,42.64143270121842,46.639321163833415,43.35726006792035,42.0158993122287,41.5253316738673,42.64143270121842,46.639321163833415,43.35726006792035
43,0.00025598108186386526,0.0003131377452518791,0.00019683259597513825,5.158390922588296e-05,0.00017940469842869788,0.00025598108186386526,0.0003131377452518791,0.00019683259597513825,5.158390922588296e-05,0.00017940469842869788,31.498226697940495,30.619932369680743,32.642752154370555,38.794337843711055,33.044866125384274,31.498226697940495,30.619932369680743,32.642752154370555,38.794337843711055,33.044866125384274
44,0.00023921327374409884,0.00029106560396030545,0.00018039972928818315,4.323607936385088e-05,0.00016026907542254776,0.00023921327374409884,0.00029106560396030545,0.00018039972928818315,4.323607936385088e-05,0.00016026907542254776,31.789517856474628,30.936160440043732,33.0195079557199,39.33352105533602,33.535946660807795,31.789517856474628,30.936160440043732,33.0195079557199,39.33352105533602,33.535946660807795
45,2.2917747344308737e-07,1.2077977373792237e-07,1.1329051829989112e-07,4.0085826213953624e-08,7.433460780248424e-08,2.2917747344308737e-07,1.2077977373792237e-07,1.1329051829989112e-07,4.0085826213953624e-08,7.433460780248424e-08,62.48680786035949,65.52568274886424,66.23635416261068,72.0666962692991,69.16633838341615,62.48680786035949,65.52568274886424,66.23635416261068,72.0666962692991,69.16633838341615
46,0.0002245549112558365,0.0002789231075439602,0.00018778005323838443,4.711425935965963e-05,0.00016182060062419623,0.0002245549112558365,0.0002789231075439602,0.00018778005323838443,4.711425935965963e-05,0.00016182060062419623,32.060010897230924,31.118509931146676,32.83835265178037,39.06812415207338,33.48607796350615,32.060010897230924,31.118509931146676,32.83835265178037,39.06812415207338,33.48607796350615
47,0.00025188009021803737,0.0002900776744354516,0.00021532531536649913,4.7263205487979576e-05,0.00019330743816681206,0.00025188009021803737,0.0002900776744354516,0.00021532531536649913,4.7263205487979576e-05,0.00019330743816681206,31.560793045290925,30.965014750408432,32.243402427514425,39.015717719643106,32.71500363631239,31.560793045290925,30.965014750408432,32.243402427514425,39.015717719643106,32.71500363631239
48,2.1773113985545933e-05,2.3385340682580136e-05,2.066664455924183e-05,5.057376256445423e-06,1.6520814824616536e-05,2.1773113985545933e-05,2.3385340682580136e-05,2.066664455924183e-05,5.057376256445423e-06,1.6520814824616536e-05,42.2857239957371,41.96202168425384,42.5136886242898,48.78780089480756,43.52612521009233,42.2857239957371,41.96202168425384,42.5136886242898,48.78780089480756,43.52612521009233
49,0.00036695096059702337,0.00047306454507634044,0.00027424938161857426,7.6020929554943e-05,0.00023035917547531426,0.00036695096059702337,0.00047306454507634044,0.00027424938161857426,7.6020929554943e-05,0.00023035917547531426,29.925057217521683,28.849560348398878,31.189565943331882,37.25527986634623,31.948810071497878,29.925057217521683,28.849560348398878,31.189565943331882,37.25527986634623,31.948810071497878
50,0.00020994625810999423,0.0002667579974513501,0.00017792278958950192,4.450871347216889e-05,0.00016148766735568643,0.00020994625810999423,0.0002667579974513501,0.00017792278958950192,4.450871347216889e-05,0.00016148766735568643,32.389582741668825,31.434565284830047,33.16031395737004,39.40970827826454,33.607705970475195,32.389582741668825,31.434565284830047,33.16031395737004,39.40970827826454,33.607705970475195
51,0.00017333788855466992,0.00021387619199231267,0.00015125947538763285,3.264403858338483e-05,0.0001371682301396504,0.00017333788855466992,0.00021387619199231267,0.00015125947538763285,3.264403858338483e-05,0.0001371682301396504,33.199106996694795,32.28283134547579,33.793045448257544,40.555573677670395,34.22082977852738,33.199106996694795,32.28283134547579,33.793045448257544,40.555573677670395,34.22082977852738
52,0.0002040938998106867,0.0002474503999110311,0.00016856793081387877,3.978111271862872e-05,0.0001379221648676321,0.0002040938998106867,0.0002474503999110311,0.00016856793081387877,3.978111271862872e-05,0.0001379221648676321,32.47821097955659,31.64320866939105,33.31096145372533,39.86087073704583,34.188185139346665,32.47821097955659,31.64320866939105,33.31096145372533,39.86087073704583,34.188185139346665
53,3.533268318278715e-05,3.614994420786388e-05,3.199492130079307e-05,8.256618457380682e-06,2.778789166768547e-05,3.533268318278715e-05,3.614994420786388e-05,3.199492130079307e-05,8.256618457380682e-06,2.778789166768547e-05,40.15972574799886,40.05497021911749,40.59647833534494,46.56710180792879,41.229588416068424,40.15972574799886,40.05497021911749,40.59647833534494,46.56710180792879,41.229588416068424
54,0.0005051304469816387,0.0005715187289752066,0.0004670099006034434,8.366984548047185e-05,0.00040435363189317286,0.0005051304469816387,0.0005715187289752066,0.0004670099006034434,8.366984548047185e-05,0.00040435363189317286,29.153149470604017,28.693052949634858,29.448899098088436,37.04463868769492,30.113423979006246,29.153149470604017,28.693052949634858,29.448899098088436,37.04463868769492,30.113423979006246
55,3.617804031819105e-05,4.741107113659382e-05,3.2049123547039926e-05,7.4817203312704805e-06,3.11550211335998e-05,3.617804031819105e-05,4.741107113659382e-05,3.2049123547039926e-05,7.4817203312704805e-06,3.11550211335998e-05,40.03100653547594,38.84686448621281,40.56525659003367,46.974488867495,40.698936896211606,40.03100653547594,38.84686448621281,40.56525659003367,46.974488867495,40.698936896211606
56,0.0001856656454037875,0.0002947800967376679,0.00011990614439127967,9.900174336507916e-05,0.00010196304356213659,0.0001856656454037875,0.0002947800967376679,0.00011990614439127967,9.900174336507916e-05,0.00010196304356213659,32.91035852430983,30.91011568372892,34.82108933825127,37.21752312993598,35.54976505742587,32.91035852430983,30.91011568372892,34.82108933825127,37.21752312993598,35.54976505742587
57,0.00022259779507294297,0.0002526970347389579,0.00019773496023844928,4.116703348699957e-05,0.00016784518084023148,0.00022259779507294297,0.0002526970347389579,0.00019773496023844928,4.116703348699957e-05,0.00016784518084023148,32.10670305211853,31.56805488615748,32.62285239128953,39.73175616781384,33.338812818479084,32.10670305211853,31.56805488615748,32.62285239128953,39.73175616781384,33.338812818479084
58,0.0002506474556867033,0.00030610585235990584,0.0002016964426729828,4.866775998380035e-05,0.00018791086040437222,0.0002506474556867033,0.00030610585235990584,0.0002016964426729828,4.866775998380035e-05,0.00018791086040437222,31.58117641041282,30.71763595414872,32.52671297874114,39.067487796796485,32.83516981431838,31.58117641041282,30.71763595414872,32.52671297874114,39.067487796796485,32.83516981431838
59,3.033552275155671e-05,3.0646162485936657e-05,2.5793849999899976e-05,6.425952051358763e-06,2.2885180442244746e-05,3.033552275155671e-05,3.0646162485936657e-05,2.5793849999899976e-05,6.425952051358763e-06,2.2885180442244746e-05,40.82149135451215,40.77576416039036,41.539327032134366,47.63776113817231,42.076288789186265,40.82149135451215,40.77576416039036,41.539327032134366,47.63776113817231,42.076288789186265
60,0.0011894757626578212,0.0010322739835828543,0.0011643965262919664,0.00024540352751500905,0.0011552851647138596,0.0011894757626578212,0.0010322739835828543,0.0011643965262919664,0.00024540352751500905,0.0011552851647138596,30.340464615516318,30.890342336872685,30.477039313807825,36.17101679926021,30.551416845000023,30.340464615516318,30.890342336872685,30.477039313807825,36.17101679926021,30.551416845000023
61,0.0006645374232903123,0.000741962983738631,0.0005874757771380246,0.0001198237732751295,0.0005833858740516007,0.0006645374232903123,0.000741962983738631,0.0005874757771380246,0.0001198237732751295,0.0005833858740516007,27.77996726781659,27.39071952099141,28.588545308287767,35.91953914189729,28.73766432846227,27.77996726781659,27.39071952099141,28.588545308287767,35.91953914189729,28.73766432846227
62,0.000746155739761889,0.0017330299597233534,0.0002833187463693321,0.0001338295842288062,0.00014725512301083654,0.000746155739761889,0.0017330299597233534,0.0002833187463693321,0.0001338295842288062,0.00014725512301083654,27.647254503427188,26.133642597676037,31.183039837549533,40.89928189932635,33.976853881386006,27.647254503427188,26.133642597676037,31.183039837549533,40.89928189932635,33.976853881386006
63,0.00013404485071077943,0.00020063233387190849,0.00010043696238426492,0.00011369361163815483,8.342285582330078e-05,0.00013404485071077943,0.00020063233387190849,0.00010043696238426492,0.00011369361163815483,8.342285582330078e-05,34.32741817335017,32.791550646219875,35.58930795094909,37.74967912382344,36.41212698715186,34.32741817335017,32.791550646219875,35.58930795094909,37.74967912382344,36.41212698715186
64,3.394527084310539e-05,3.8378246244974434e-05,3.099021705565974e-05,8.631384844193235e-06,2.8300324629526585e-05,3.394527084310539e-05,3.8378246244974434e-05,3.099021705565974e-05,8.631384844193235e-06,2.8300324629526585e-05,40.31821853783397,39.77738669621979,40.715041670774276,46.362286165190184,41.119252036876674,40.31821853783397,39.77738669621979,40.715041670774276,46.362286165190184,41.119252036876674
65,0.0003485131310299039,0.0003480145533103496,0.00033508852357044816,5.393878018367104e-05,0.0002808355784509331,0.0003485131310299039,0.0003480145533103496,0.00033508852357044816,5.393878018367104e-05,0.0002808355784509331,30.18555312362069,30.283422794091923,30.37444043948198,38.68326585772503,31.08718009244114,30.18555312362069,30.283422794091923,30.37444043948198,38.68326585772503,31.08718009244114
66,3.984210343332961e-05,4.5188011426944286e-05,3.6426015867618844e-05,7.890820597822312e-06,3.0064280508668162e-05,3.984210343332961e-05,4.5188011426944286e-05,3.6426015867618844e-05,7.890820597822312e-06,3.0064280508668162e-05,39.61022506317837,39.058489098317224,40.004055638415664,46.709551560260394,40.8561997551558,39.61022506317837,39.058489098317224,40.004055638415664,46.709551560260394,40.8561997551558
67,0.0005290819681249559,0.0004999891389161348,0.0004631834162864834,0.00010179167293244973,0.00046573494910262525,0.0005290819681249559,0.0004999891389161348,0.0004631834162864834,0.00010179167293244973,0.00046573494910262525,34.73858959401613,34.32774045518836,34.50422781531991,39.672508519573896,34.401972948832594,34.73858959401613,34.32774045518836,34.50422781531991,39.672508519573896,34.401972948832594
68,0.0002900008112192154,0.00028487754752859473,0.0002655268763191998,7.432723214151338e-05,0.00026427098782733083,0.0002900008112192154,0.00028487754752859473,0.0002655268763191998,7.432723214151338e-05,0.00026427098782733083,34.34019231651172,34.35077284425604,34.64830043475375,39.99729238590494,35.14455359963332,34.34019231651172,34.35077284425604,34.64830043475375,39.99729238590494,35.14455359963332
