slice_idx,mse_D10,mse_D20,mse_D4,mse_D50,mse_NORMAL,mse_raw_D10,mse_raw_D20,mse_raw_D4,mse_raw_D50,mse_raw_NORMAL,psnr_D10,psnr_D20,psnr_D4,psnr_D50,psnr_NORMAL,psnr_raw_D10,psnr_raw_D20,psnr_raw_D4,psnr_raw_D50,psnr_raw_NORMAL
24,4.885487578576431e-05,5.3038827900309116e-05,3.5911019949708134e-05,1.1885301319125574e-05,3.5309036320541054e-05,4.885487578576431e-05,5.3038827900309116e-05,3.5911019949708134e-05,1.1885301319125574e-05,3.5309036320541054e-05,38.707589423132426,38.34416210725338,40.064987307106335,44.961402418652455,40.150553321818705,38.707589423132426,38.34416210725338,40.064987307106335,44.961402418652455,40.150553321818705
25,0.0011669904924929142,0.0011121573625132442,0.001203330117277801,0.0002578936400823295,0.001182505046017468,0.0011669904924929142,0.0011121573625132442,0.001203330117277801,0.0002578936400823295,0.001182505046017468,32.57805549093388,32.46654791066803,32.71316374667734,38.10595390885044,32.44424503299476,32.57805549093388,32.46654791066803,32.71316374667734,38.10595390885044,32.44424503299476
26,0.0006514933775179088,0.0006304830312728882,0.000620757753495127,0.00014388457930181175,0.0006607781397178769,0.0006514933775179088,0.0006304830312728882,0.000620757753495127,0.00014388457930181175,0.0006607781397178769,30.613603348157856,30.76491046819308,30.95137185532287,36.857801511793404,31.167484524339297,30.613603348157856,30.76491046819308,30.95137185532287,36.857801511793404,31.167484524339297
27,3.089714300585911e-05,3.213151649106294e-05,2.6083442207891494e-05,6.467880666605197e-06,2.4703580493223853e-05,3.089714300585911e-05,3.213151649106294e-05,2.6083442207891494e-05,6.467880666605197e-06,2.4703580493223853e-05,40.69741389811234,40.5250264671875,41.44225642399689,47.65896213356771,41.690362787106366,40.69741389811234,40.5250264671875,41.44225642399689,47.65896213356771,41.690362787106366
28,0.00037376710679382086,0.00039447611197829247,0.00028094524168409407,5.561829675571062e-05,0.00024222405045293272,0.00037376710679382086,0.00039447611197829247,0.00028094524168409407,5.561829675571062e-05,0.00024222405045293272,30.58186693384111,30.081903546337227,31.704086726074205,38.7081722457998,32.22282522403853,30.58186693384111,30.081903546337227,31.704086726074205,38.7081722457998,32.22282522403853
29,8.780050848145038e-05,0.0001113607213483192,7.10636013536714e-05,2.024373497988563e-05,6.227692210813984e-05,8.780050848145038e-05,0.0001113607213483192,7.10636013536714e-05,2.024373497988563e-05,6.227692210813984e-05,36.14189805231777,35.10730326130121,37.065038531159175,42.770176079427486,37.64366064110616,36.14189805231777,35.10730326130121,37.065038531159175,42.770176079427486,37.64366064110616
30,0.00015389628242701292,0.00017283107445109636,0.00012320723908487707,3.1418432627106085e-05,0.00010840391041710973,0.00015389628242701292,0.00017283107445109636,0.00012320723908487707,3.1418432627106085e-05,0.00010840391041710973,33.69908662794043,33.21830373434932,34.668978184870795,40.95105765267629,35.2282772907063,33.69908662794043,33.21830373434932,34.668978184870795,40.95105765267629,35.2282772907063
31,0.0002969015622511506,0.0003709488082677126,0.00022959431225899607,5.2077935833949596e-05,0.00019989976135548204,0.0002969015622511506,0.0003709488082677126,0.00022959431225899607,5.2077935833949596e-05,0.00019989976135548204,30.84210652635897,29.87439084383083,31.960922040463686,38.59771327833492,32.56471394116684,30.84210652635897,29.87439084383083,31.960922040463686,38.59771327833492,32.56471394116684
32,7.397884473903105e-05,0.00010693939839256927,5.457945371745154e-05,1.689392956905067e-05,4.33543864346575e-05,7.397884473903105e-05,0.00010693939839256927,5.457945371745154e-05,1.689392956905067e-05,4.33543864346575e-05,36.888920506772195,35.28307796403116,38.218747181469325,43.58575106201425,39.22738567613969,36.888920506772195,35.28307796403116,38.218747181469325,43.58575106201425,39.22738567613969
33,0.0002617224818095565,0.00028534073499031365,0.00019311581854708493,5.040655378252268e-05,0.00017273810226470232,0.0002617224818095565,0.00028534073499031365,0.00019311581854708493,5.040655378252268e-05,0.00017273810226470232,31.39423803810386,31.018639734535657,32.71957167749532,38.736488720565774,33.207309606765236,31.39423803810386,31.018639734535657,32.71957167749532,38.736488720565774,33.207309606765236
