slice_idx,mse_unclipped_D10,mse_unclipped_D20,mse_unclipped_D4,mse_unclipped_D50,mse_unclipped_NORMAL,mse_unclipped_raw_D10,mse_unclipped_raw_D20,mse_unclipped_raw_D4,mse_unclipped_raw_D50,mse_unclipped_raw_NORMAL,psnr_clip3_D10,psnr_clip3_D20,psnr_clip3_D4,psnr_clip3_D50,psnr_clip3_NORMAL,psnr_clip3_raw_D10,psnr_clip3_raw_D20,psnr_clip3_raw_D4,psnr_clip3_raw_D50,psnr_clip3_raw_NORMAL,psnr_highgrad_D10,psnr_highgrad_D20,psnr_highgrad_D4,psnr_highgrad_D50,psnr_highgrad_NORMAL,psnr_highgrad_raw_D10,psnr_highgrad_raw_D20,psnr_highgrad_raw_D4,psnr_highgrad_raw_D50,psnr_highgrad_raw_NORMAL,psnr_top10suv_D10,psnr_top10suv_D20,psnr_top10suv_D4,psnr_top10suv_D50,psnr_top10suv_NORMAL,psnr_top10suv_raw_D10,psnr_top10suv_raw_D20,psnr_top10suv_raw_D4,psnr_top10suv_raw_D50,psnr_top10suv_raw_NORMAL,psnr_top1suv_D10,psnr_top1suv_D20,psnr_top1suv_D4,psnr_top1suv_D50,psnr_top1suv_NORMAL,psnr_top1suv_raw_D10,psnr_top1suv_raw_D20,psnr_top1suv_raw_D4,psnr_top1suv_raw_D50,psnr_top1suv_raw_NORMAL,psnr_top5suv_D10,psnr_top5suv_D20,psnr_top5suv_D4,psnr_top5suv_D50,psnr_top5suv_NORMAL,psnr_top5suv_raw_D10,psnr_top5suv_raw_D20,psnr_top5suv_raw_D4,psnr_top5suv_raw_D50,psnr_top5suv_raw_NORMAL,psnr_unclipped_D10,psnr_unclipped_D20,psnr_unclipped_D4,psnr_unclipped_D50,psnr_unclipped_NORMAL,psnr_unclipped_raw_D10,psnr_unclipped_raw_D20,psnr_unclipped_raw_D4,psnr_unclipped_raw_D50,psnr_unclipped_raw_NORMAL,suvmax_err_D10,suvmax_err_D20,suvmax_err_D4,suvmax_err_D50,suvmax_err_NORMAL,suvmax_err_raw_D10,suvmax_err_raw_D20,suvmax_err_raw_D4,suvmax_err_raw_D50,suvmax_err_raw_NORMAL,suvmean_err_gt_gt0p5_D10,suvmean_err_gt_gt0p5_D20,suvmean_err_gt_gt0p5_D4,suvmean_err_gt_gt0p5_D50,suvmean_err_gt_gt0p5_NORMAL,suvmean_err_gt_gt0p5_raw_D10,suvmean_err_gt_gt0p5_raw_D20,suvmean_err_gt_gt0p5_raw_D4,suvmean_err_gt_gt0p5_raw_D50,suvmean_err_gt_gt0p5_raw_NORMAL,suvmean_err_top10suv_D10,suvmean_err_top10suv_D20,suvmean_err_top10suv_D4,suvmean_err_top10suv_D50,suvmean_err_top10suv_NORMAL,suvmean_err_top10suv_raw_D10,suvmean_err_top10suv_raw_D20,suvmean_err_top10suv_raw_D4,suvmean_err_top10suv_raw_D50,suvmean_err_top10suv_raw_NORMAL,suvmean_err_top1suv_D10,suvmean_err_top1suv_D20,suvmean_err_top1suv_D4,suvmean_err_top1suv_D50,suvmean_err_top1suv_NORMAL,suvmean_err_top1suv_raw_D10,suvmean_err_top1suv_raw_D20,suvmean_err_top1suv_raw_D4,suvmean_err_top1suv_raw_D50,suvmean_err_top1suv_raw_NORMAL,suvmean_err_top5suv_D10,suvmean_err_top5suv_D20,suvmean_err_top5suv_D4,suvmean_err_top5suv_D50,suvmean_err_top5suv_NORMAL,suvmean_err_top5suv_raw_D10,suvmean_err_top5suv_raw_D20,suvmean_err_top5suv_raw_D4,suvmean_err_top5suv_raw_D50,suvmean_err_top5suv_raw_NORMAL
1095,0.016978666186332703,0.021662117913365364,0.01594804786145687,0.004396622069180012,0.01346894633024931,0.016978666186332703,0.021662117913365364,0.01594804786145687,0.004396622069180012,0.01346894633024931,27.898834228515625,26.87662696838379,28.415876388549805,34.47178649902344,29.1656551361084,27.898834228515625,26.87662696838379,28.415876388549805,34.47178649902344,29.1656551361084,24.93557357788086,23.749576568603516,25.326778411865234,34.12050247192383,25.75865936279297,24.93557357788086,23.749576568603516,25.326778411865234,34.12050247192383,25.75865936279297,24.559696197509766,23.365467071533203,24.978118896484375,34.00332260131836,25.231613159179688,24.559696197509766,23.365467071533203,24.978118896484375,34.00332260131836,25.231613159179688,18.03499984741211,17.04630470275879,17.951231002807617,27.886320114135742,18.576560974121094,18.03499984741211,17.04630470275879,17.951231002807617,27.886320114135742,18.576560974121094,22.42484474182129,21.19055938720703,22.723119735717773,31.964488983154297,23.00324058532715,22.42484474182129,21.19055938720703,22.723119735717773,31.964488983154297,23.00324058532715,33.530799865722656,32.5515022277832,34.07488250732422,43.10078430175781,34.378990173339844,33.530799865722656,32.5515022277832,34.07488250732422,43.10078430175781,34.378990173339844,-2.6147689819335938,-2.044375419616699,-3.052652359008789,-1.2370729446411133,-2.810342311859131,-2.6147689819335938,-2.044375419616699,-3.052652359008789,-1.2370729446411133,-2.810342311859131,-0.07609575986862183,-0.109200119972229,-0.07273471355438232,-0.009436845779418945,-0.06378579139709473,-0.07609575986862183,-0.109200119972229,-0.07273471355438232,-0.009436845779418945,-0.06378579139709473,-0.11653435230255127,-0.15045833587646484,-0.11552560329437256,-0.011702656745910645,-0.09806180000305176,-0.11653435230255127,-0.15045833587646484,-0.11552560329437256,-0.011702656745910645,-0.09806180000305176,-0.5531504154205322,-0.643669843673706,-0.553158164024353,-0.10747504234313965,-0.401605486869812,-0.5531504154205322,-0.643669843673706,-0.553158164024353,-0.10747504234313965,-0.401605486869812,-0.21974623203277588,-0.2798668146133423,-0.2205597162246704,-0.026609301567077637,-0.1836538314819336,-0.21974623203277588,-0.2798668146133423,-0.2205597162246704,-0.026609301567077637,-0.1836538314819336
1096,0.03156326338648796,0.03958393633365631,0.026425467804074287,0.00435655890032649,0.022692197933793068,0.03156326338648796,0.03958393633365631,0.026425467804074287,0.00435655890032649,0.022692197933793068,25.229299545288086,24.287620544433594,25.947141647338867,34.45980453491211,26.596792221069336,25.229299545288086,24.287620544433594,25.947141647338867,34.45980453491211,26.596792221069336,22.88035011291504,22.15251350402832,22.994266510009766,32.59490966796875,22.905895233154297,22.88035011291504,22.15251350402832,22.994266510009766,32.59490966796875,22.905895233154297,22.416500091552734,21.783924102783203,22.4256649017334,32.59515380859375,22.28594970703125,22.416500091552734,21.783924102783203,22.4256649017334,32.59515380859375,22.28594970703125,16.23531723022461,15.612310409545898,16.58953285217285,27.336181640625,17.258642196655273,16.23531723022461,15.612310409545898,16.58953285217285,27.336181640625,17.258642196655273,20.35138511657715,19.65195083618164,20.516666412353516,30.815319061279297,20.445934295654297,20.35138511657715,19.65195083618164,20.516666412353516,30.815319061279297,20.445934295654297,31.700828552246094,31.1728515625,31.6453800201416,41.443687438964844,31.431854248046875,31.700828552246094,31.1728515625,31.6453800201416,41.443687438964844,31.431854248046875,-2.461012363433838,-2.498279094696045,-2.0004773139953613,-0.7692084312438965,-1.4423375129699707,-2.461012363433838,-2.498279094696045,-2.0004773139953613,-0.7692084312438965,-1.4423375129699707,-0.14628231525421143,-0.17103755474090576,-0.12380671501159668,-0.010075926780700684,-0.10690081119537354,-0.14628231525421143,-0.17103755474090576,-0.12380671501159668,-0.010075926780700684,-0.10690081119537354,-0.20921218395233154,-0.23270165920257568,-0.18332314491271973,-0.012603759765625,-0.15460705757141113,-0.20921218395233154,-0.23270165920257568,-0.18332314491271973,-0.012603759765625,-0.15460705757141113,-0.7787644863128662,-0.9187450408935547,-0.6402726173400879,-0.11115288734436035,-0.48105478286743164,-0.7787644863128662,-0.9187450408935547,-0.6402726173400879,-0.11115288734436035,-0.48105478286743164,-0.3335343599319458,-0.38696181774139404,-0.2987407445907593,-0.027492284774780273,-0.2627667188644409,-0.3335343599319458,-0.38696181774139404,-0.2987407445907593,-0.027492284774780273,-0.2627667188644409
1097,0.03357521817088127,0.0324074812233448,0.03780122101306915,0.007065312936902046,0.03708115220069885,0.03357521817088127,0.0324074812233448,0.03780122101306915,0.007065312936902046,0.03708115220069885,31.337465286254883,31.59043312072754,31.20789909362793,37.41790771484375,31.159345626831055,31.337465286254883,31.59043312072754,31.20789909362793,37.41790771484375,31.159345626831055,25.05227279663086,25.57552719116211,24.041248321533203,32.349491119384766,23.936111450195312,25.05227279663086,25.57552719116211,24.041248321533203,32.349491119384766,23.936111450195312,25.013870239257812,25.552873611450195,24.007526397705078,32.316261291503906,23.894519805908203,25.013870239257812,25.552873611450195,24.007526397705078,32.316261291503906,23.894519805908203,18.650251388549805,18.359603881835938,17.53352165222168,25.70351219177246,17.61778450012207,18.650251388549805,18.359603881835938,17.53352165222168,25.70351219177246,17.61778450012207,22.258941650390625,22.772144317626953,21.23774528503418,29.676015853881836,21.129920959472656,22.258941650390625,22.772144317626953,21.23774528503418,29.676015853881836,21.129920959472656,34.997825622558594,35.53761672973633,33.992515563964844,42.242576599121094,33.878753662109375,34.997825622558594,35.53761672973633,33.992515563964844,42.242576599121094,33.878753662109375,-0.633087158203125,-0.7702598571777344,-0.15790462493896484,0.6628971099853516,0.02100086212158203,-0.633087158203125,-0.7702598571777344,-0.15790462493896484,0.6628971099853516,0.02100086212158203,-0.047738075256347656,-0.08943629264831543,-0.04914569854736328,-0.006847858428955078,-0.0452878475189209,-0.047738075256347656,-0.08943629264831543,-0.04914569854736328,-0.006847858428955078,-0.0452878475189209,-0.009545326232910156,-0.04114663600921631,-0.01395106315612793,-0.007695198059082031,-0.011566996574401855,-0.009545326232910156,-0.04114663600921631,-0.01395106315612793,-0.007695198059082031,-0.011566996574401855,-0.47322797775268555,-0.6412549018859863,-0.5097098350524902,-0.04909181594848633,-0.4799637794494629,-0.47322797775268555,-0.6412549018859863,-0.5097098350524902,-0.04909181594848633,-0.4799637794494629,-0.08773279190063477,-0.13944220542907715,-0.0918126106262207,-0.008645772933959961,-0.08780741691589355,-0.08773279190063477,-0.13944220542907715,-0.0918126106262207,-0.008645772933959961,-0.08780741691589355
1098,0.051438622176647186,0.04960918426513672,0.05613567307591438,0.011264706030488014,0.05041288584470749,0.051438622176647186,0.04960918426513672,0.05613567307591438,0.011264706030488014,0.05041288584470749,30.93688201904297,30.983091354370117,30.817298889160156,35.490997314453125,30.930438995361328,30.93688201904297,30.983091354370117,30.817298889160156,35.490997314453125,30.930438995361328,23.295467376708984,23.488224029541016,22.814727783203125,30.63445472717285,23.291091918945312,23.295467376708984,23.488224029541016,22.814727783203125,30.63445472717285,23.291091918945312,23.212467193603516,23.406600952148438,22.74657440185547,30.60952377319336,23.201623916625977,23.212467193603516,23.406600952148438,22.74657440185547,30.60952377319336,23.201623916625977,18.026912689208984,18.117679595947266,17.551122665405273,26.580020904541016,18.301179885864258,18.026912689208984,18.117679595947266,17.551122665405273,26.580020904541016,18.301179885864258,20.566486358642578,20.76271629333496,20.104509353637695,28.205995559692383,20.583141326904297,20.566486358642578,20.76271629333496,20.104509353637695,28.205995559692383,20.583141326904297,33.163795471191406,33.36368179321289,32.69777297973633,40.434600830078125,33.141883850097656,33.163795471191406,33.36368179321289,32.69777297973633,40.434600830078125,33.141883850097656,0.35048389434814453,0.2683277130126953,0.41881561279296875,-0.053521156311035156,0.40296173095703125,0.35048389434814453,0.2683277130126953,0.41881561279296875,-0.053521156311035156,0.40296173095703125,-0.10597586631774902,-0.11329483985900879,-0.11437416076660156,-0.0005846023559570312,-0.10462212562561035,-0.10597586631774902,-0.11329483985900879,-0.11437416076660156,-0.0005846023559570312,-0.10462212562561035,-0.09645605087280273,-0.10059762001037598,-0.10499238967895508,9.250640869140625e-05,-0.0979914665222168,-0.09645605087280273,-0.10059762001037598,-0.10499238967895508,9.250640869140625e-05,-0.0979914665222168,-0.7256522178649902,-0.7156620025634766,-0.737797737121582,-0.12224769592285156,-0.6110982894897461,-0.7256522178649902,-0.7156620025634766,-0.737797737121582,-0.12224769592285156,-0.6110982894897461,-0.16258907318115234,-0.17171192169189453,-0.18355560302734375,-0.0019121170043945312,-0.16596746444702148,-0.16258907318115234,-0.17171192169189453,-0.18355560302734375,-0.0019121170043945312,-0.16596746444702148
1099,0.0024221795611083508,0.003147376701235771,0.0018772309413179755,0.0005942146526649594,0.0016525390092283487,0.0024221795611083508,0.003147376701235771,0.0018772309413179755,0.0005942146526649594,0.0016525390092283487,35.7120246887207,34.57091522216797,36.825225830078125,41.8956413269043,37.38298797607422,35.7120246887207,34.57091522216797,36.825225830078125,41.8956413269043,37.38298797607422,21.528303146362305,24.568626403808594,23.60460090637207,31.82796859741211,23.850990295410156,21.528303146362305,24.568626403808594,23.60460090637207,31.82796859741211,23.850990295410156,21.32900619506836,24.41095733642578,23.422271728515625,31.756929397583008,23.619022369384766,21.32900619506836,24.41095733642578,23.422271728515625,31.756929397583008,23.619022369384766,15.878957748413086,18.123031616210938,17.684551239013672,26.701799392700195,17.828346252441406,15.878957748413086,18.123031616210938,17.684551239013672,26.701799392700195,17.828346252441406,19.886249542236328,22.605937957763672,21.981367111206055,30.125141143798828,22.237674713134766,19.886249542236328,22.605937957763672,21.981367111206055,30.125141143798828,22.237674713134766,31.235130310058594,34.34928512573242,33.29658126831055,41.541011810302734,33.469970703125,31.235130310058594,34.34928512573242,33.29658126831055,41.541011810302734,33.469970703125,-0.4297661781311035,-1.3580527305603027,-0.7367238998413086,-0.2684600353240967,-0.6684799194335938,-0.4297661781311035,-1.3580527305603027,-0.7367238998413086,-0.2684600353240967,-0.6684799194335938,-0.09354496002197266,-0.1181020736694336,-0.0655984878540039,-0.014487266540527344,-0.049895286560058594,-0.09354496002197266,-0.1181020736694336,-0.0655984878540039,-0.014487266540527344,-0.049895286560058594,-0.011688083410263062,-0.02158796787261963,-0.009465247392654419,-0.005086004734039307,-0.012220323085784912,-0.011688083410263062,-0.02158796787261963,-0.009465247392654419,-0.005086004734039307,-0.012220323085784912,-0.22380799055099487,-0.26948869228363037,-0.1884915828704834,-0.04479169845581055,-0.1610317826271057,-0.22380799055099487,-0.26948869228363037,-0.1884915828704834,-0.04479169845581055,-0.1610317826271057,-0.07640677690505981,-0.0934874415397644,-0.05576121807098389,-0.009106099605560303,-0.04629451036453247,-0.07640677690505981,-0.0934874415397644,-0.05576121807098389,-0.009106099605560303,-0.04629451036453247
1100,0.028243402019143105,0.03310709819197655,0.021290771663188934,0.004809535574167967,0.01916385442018509,0.028243402019143105,0.03310709819197655,0.021290771663188934,0.004809535574167967,0.01916385442018509,25.46274185180664,25.038297653198242,26.529277801513672,33.96636962890625,27.02129554748535,25.46274185180664,25.038297653198242,26.529277801513672,33.96636962890625,27.02129554748535,23.005992889404297,22.270248413085938,23.558021545410156,32.32789993286133,23.794700622558594,23.005992889404297,22.270248413085938,23.558021545410156,32.32789993286133,23.794700622558594,22.55323028564453,21.766263961791992,23.080745697021484,32.2619743347168,23.08572006225586,22.55323028564453,21.766263961791992,23.080745697021484,32.2619743347168,23.08572006225586,16.454378128051758,15.346646308898926,17.457237243652344,27.188152313232422,17.320510864257812,16.454378128051758,15.346646308898926,17.457237243652344,27.188152313232422,17.320510864257812,20.436439514160156,19.63063621520996,21.105226516723633,30.345333099365234,21.169357299804688,20.436439514160156,19.63063621520996,21.105226516723633,30.345333099365234,21.169357299804688,31.773826599121094,31.11477279663086,32.19445037841797,41.18920135498047,32.21636962890625,31.773826599121094,31.11477279663086,32.19445037841797,41.18920135498047,32.21636962890625,-1.8031044006347656,-1.5612478256225586,-1.277662754058838,-0.466123104095459,-1.009127140045166,-1.8031044006347656,-1.5612478256225586,-1.277662754058838,-0.466123104095459,-1.009127140045166,-0.09182476997375488,-0.1337369680404663,-0.06350874900817871,-0.01099848747253418,-0.05838370323181152,-0.09182476997375488,-0.1337369680404663,-0.06350874900817871,-0.01099848747253418,-0.05838370323181152,-0.16026568412780762,-0.20268487930297852,-0.12083792686462402,-0.014122724533081055,-0.10922515392303467,-0.16026568412780762,-0.20268487930297852,-0.12083792686462402,-0.014122724533081055,-0.10922515392303467,-0.8068869113922119,-0.9195241928100586,-0.5882551670074463,-0.12197422981262207,-0.5121960639953613,-0.8068869113922119,-0.9195241928100586,-0.5882551670074463,-0.12197422981262207,-0.5121960639953613,-0.30106961727142334,-0.3535977602005005,-0.23288798332214355,-0.027823686599731445,-0.2049562931060791,-0.30106961727142334,-0.3535977602005005,-0.23288798332214355,-0.027823686599731445,-0.2049562931060791
1101,0.02051043137907982,0.023732973262667656,0.017479581758379936,0.0036445402074605227,0.015120694413781166,0.02051043137907982,0.023732973262667656,0.017479581758379936,0.0036445402074605227,0.015120694413781166,26.757030487060547,26.089094161987305,27.557519912719727,34.745121002197266,28.131166458129883,26.757030487060547,26.089094161987305,27.557519912719727,34.745121002197266,28.131166458129883,21.169498443603516,20.80923080444336,22.44945526123047,33.12576675415039,22.26567840576172,21.169498443603516,20.80923080444336,22.44945526123047,33.12576675415039,22.26567840576172,20.660181045532227,20.39423370361328,21.90090560913086,32.896995544433594,21.543081283569336,20.660181045532227,20.39423370361328,21.90090560913086,32.896995544433594,21.543081283569336,13.652812004089355,13.957813262939453,14.538918495178223,27.95703125,14.279806137084961,13.652812004089355,13.957813262939453,14.538918495178223,27.95703125,14.279806137084961,18.50798797607422,18.256166458129883,19.64031982421875,31.128639221191406,19.33738136291504,18.50798797607422,18.256166458129883,19.64031982421875,31.128639221191406,19.33738136291504,29.858457565307617,29.630306243896484,31.12030792236328,41.84101867675781,30.784900665283203,29.858457565307617,29.630306243896484,31.12030792236328,41.84101867675781,30.784900665283203,-1.8896636962890625,-1.4560089111328125,-2.4726099967956543,-0.6064376831054688,-2.037921190261841,-1.8896636962890625,-1.4560089111328125,-2.4726099967956543,-0.6064376831054688,-2.037921190261841,-0.113128662109375,-0.1370946764945984,-0.10630333423614502,-0.004730820655822754,-0.09384417533874512,-0.113128662109375,-0.1370946764945984,-0.10630333423614502,-0.004730820655822754,-0.09384417533874512,-0.17540287971496582,-0.19629645347595215,-0.17099952697753906,-0.00697779655456543,-0.1480884552001953,-0.17540287971496582,-0.19629645347595215,-0.17099952697753906,-0.00697779655456543,-0.1480884552001953,-0.7984209060668945,-0.8066258430480957,-0.7544733285903931,-0.10411667823791504,-0.6771879196166992,-0.7984209060668945,-0.8066258430480957,-0.7544733285903931,-0.10411667823791504,-0.6771879196166992,-0.3051549196243286,-0.3343484401702881,-0.2912489175796509,-0.018934965133666992,-0.2655116319656372,-0.3051549196243286,-0.3343484401702881,-0.2912489175796509,-0.018934965133666992,-0.2655116319656372
1102,0.010447856970131397,0.012422575615346432,0.008824539370834827,0.002067153574898839,0.007510517258197069,0.010447856970131397,0.012422575615346432,0.008824539370834827,0.002067153574898839,0.007510517258197069,29.35980987548828,28.608497619628906,30.106468200683594,37.06510543823242,30.800514221191406,29.35980987548828,28.608497619628906,30.106468200683594,37.06510543823242,30.800514221191406,20.909706115722656,20.347021102905273,22.282400131225586,34.73175048828125,20.956375122070312,20.909706115722656,20.347021102905273,22.282400131225586,34.73175048828125,20.956375122070312,20.51139259338379,19.941160202026367,21.97315216064453,34.63603973388672,20.624744415283203,20.51139259338379,19.941160202026367,21.97315216064453,34.63603973388672,20.624744415283203,15.19476318359375,14.525992393493652,16.546615600585938,28.930233001708984,15.822500228881836,15.19476318359375,14.525992393493652,16.546615600585938,28.930233001708984,15.822500228881836,18.682035446166992,17.903484344482422,20.13021469116211,32.666221618652344,18.96306610107422,18.682035446166992,17.903484344482422,20.13021469116211,32.666221618652344,18.96306610107422,29.13064956665039,28.86235237121582,30.625885009765625,43.486236572265625,29.256311416625977,29.13064956665039,28.86235237121582,30.625885009765625,43.486236572265625,29.256311416625977,-0.41776275634765625,-0.09403777122497559,-0.9426403045654297,-0.7735319137573242,-0.31867241859436035,-0.41776275634765625,-0.09403777122497559,-0.9426403045654297,-0.7735319137573242,-0.31867241859436035,-0.08841615915298462,-0.11700785160064697,-0.07290762662887573,-0.019429564476013184,-0.0645989179611206,-0.08841615915298462,-0.11700785160064697,-0.07290762662887573,-0.019429564476013184,-0.0645989179611206,-0.10578668117523193,-0.12656182050704956,-0.09502220153808594,-0.018198490142822266,-0.08757400512695312,-0.10578668117523193,-0.12656182050704956,-0.09502220153808594,-0.018198490142822266,-0.08757400512695312,-0.3672829866409302,-0.40204906463623047,-0.34792935848236084,-0.10842108726501465,-0.2602273225784302,-0.3672829866409302,-0.40204906463623047,-0.34792935848236084,-0.10842108726501465,-0.2602273225784302,-0.1941777467727661,-0.2196606993675232,-0.16811412572860718,-0.031977057456970215,-0.15114140510559082,-0.1941777467727661,-0.2196606993675232,-0.16811412572860718,-0.031977057456970215,-0.15114140510559082
1103,0.00191541260574013,0.0018466131296008825,0.0018816139781847596,0.0002703628269955516,0.0019333777017891407,0.00191541260574013,0.0018466131296008825,0.0018816139781847596,0.0002703628269955516,0.0019333777017891407,36.73737335205078,36.89939498901367,36.81837463378906,45.40079116821289,36.702171325683594,36.73737335205078,36.89939498901367,36.81837463378906,45.40079116821289,36.702171325683594,25.435516357421875,27.01219367980957,25.537527084350586,37.63520050048828,24.74072265625,25.435516357421875,27.01219367980957,25.537527084350586,37.63520050048828,24.74072265625,25.43561553955078,27.011981964111328,25.538259506225586,37.64520263671875,24.738704681396484,25.43561553955078,27.011981964111328,25.538259506225586,37.64520263671875,24.738704681396484,18.10596466064453,19.65407943725586,18.080734252929688,31.770122528076172,17.33895492553711,18.10596466064453,19.65407943725586,18.080734252929688,31.770122528076172,17.33895492553711,23.074153900146484,24.528730392456055,23.16339874267578,35.30647277832031,22.346649169921875,23.074153900146484,24.528730392456055,23.16339874267578,35.30647277832031,22.346649169921875,35.415767669677734,36.99042510986328,35.51624298095703,47.49580383300781,34.719085693359375,35.415767669677734,36.99042510986328,35.51624298095703,47.49580383300781,34.719085693359375,-1.0149258375167847,-1.307186245918274,-1.1358458995819092,-0.33554601669311523,-0.9492405652999878,-1.0149258375167847,-1.307186245918274,-1.1358458995819092,-0.33554601669311523,-0.9492405652999878,-0.15234017372131348,-0.15981638431549072,-0.1424831748008728,-0.012579619884490967,-0.14523041248321533,-0.15234017372131348,-0.15981638431549072,-0.1424831748008728,-0.012579619884490967,-0.14523041248321533,-0.019156843423843384,-0.018777459859848022,-0.017410963773727417,-0.0019621551036834717,-0.02217426896095276,-0.019156843423843384,-0.018777459859848022,-0.017410963773727417,-0.0019621551036834717,-0.02217426896095276,-0.24250644445419312,-0.239177405834198,-0.2284470796585083,-0.026531100273132324,-0.2295873761177063,-0.24250644445419312,-0.239177405834198,-0.2284470796585083,-0.026531100273132324,-0.2295873761177063,-0.06481242179870605,-0.05888819694519043,-0.05962291359901428,-0.0011613965034484863,-0.06683999300003052,-0.06481242179870605,-0.05888819694519043,-0.05962291359901428,-0.0011613965034484863,-0.06683999300003052
1104,0.021483035758137703,0.021044570952653885,0.021210120990872383,0.007907591760158539,0.02306881733238697,0.021483035758137703,0.021044570952653885,0.021210120990872383,0.007907591760158539,0.02306881733238697,28.16098403930664,28.074655532836914,28.479333877563477,33.600826263427734,28.643203735351562,28.16098403930664,28.074655532836914,28.479333877563477,33.600826263427734,28.643203735351562,28.708892822265625,28.731651306152344,28.62771224975586,33.66482925415039,28.188901901245117,28.708892822265625,28.731651306152344,28.62771224975586,33.66482925415039,28.188901901245117,28.38235855102539,28.344520568847656,28.379947662353516,32.68547058105469,27.79818344116211,28.38235855102539,28.344520568847656,28.379947662353516,32.68547058105469,27.79818344116211,23.245481491088867,23.59148406982422,23.042203903198242,25.606882095336914,21.49330711364746,23.245481491088867,23.59148406982422,23.042203903198242,25.606882095336914,21.49330711364746,26.127656936645508,26.20643424987793,26.060897827148438,30.454029083251953,25.469486236572266,26.127656936645508,26.20643424987793,26.060897827148438,30.454029083251953,25.469486236572266,37.63136291503906,37.67160415649414,37.68712615966797,42.01280212402344,37.21295928955078,37.63136291503906,37.67160415649414,37.68712615966797,42.01280212402344,37.21295928955078,0.5501480102539062,0.6723623275756836,0.5848522186279297,0.10126590728759766,0.6829290390014648,0.5501480102539062,0.6723623275756836,0.5848522186279297,0.10126590728759766,0.6829290390014648,-0.04515373706817627,-0.06524658203125,-0.013675808906555176,-0.028573274612426758,-0.017353057861328125,-0.04515373706817627,-0.06524658203125,-0.013675808906555176,-0.028573274612426758,-0.017353057861328125,-0.0369715690612793,-0.05482625961303711,-0.01020205020904541,-0.021685123443603516,-0.014910101890563965,-0.0369715690612793,-0.05482625961303711,-0.01020205020904541,-0.021685123443603516,-0.014910101890563965,-0.24460792541503906,-0.2657947540283203,-0.2286224365234375,-0.3456401824951172,-0.30938148498535156,-0.24460792541503906,-0.2657947540283203,-0.2286224365234375,-0.3456401824951172,-0.30938148498535156,-0.10640573501586914,-0.1309359073638916,-0.06715083122253418,-0.06345820426940918,-0.07744336128234863,-0.10640573501586914,-0.1309359073638916,-0.06715083122253418,-0.06345820426940918,-0.07744336128234863
1105,0.05476706847548485,0.055007923394441605,0.054571714252233505,0.011701583862304688,0.05458221584558487,0.05476706847548485,0.055007923394441605,0.054571714252233505,0.011701583862304688,0.05458221584558487,30.90141487121582,30.999191284179688,30.869970321655273,35.972557067871094,30.729232788085938,30.90141487121582,30.999191284179688,30.869970321655273,35.972557067871094,30.729232788085938,23.050214767456055,23.07077407836914,22.98090171813965,30.606185913085938,22.989904403686523,23.050214767456055,23.07077407836914,22.98090171813965,30.606185913085938,22.989904403686523,23.00126075744629,22.984479904174805,22.89515495300293,30.531112670898438,22.84132194519043,23.00126075744629,22.984479904174805,22.89515495300293,30.531112670898438,22.84132194519043,19.09714698791504,19.108436584472656,19.203018188476562,26.32901954650879,19.432655334472656,19.09714698791504,19.108436584472656,19.203018188476562,26.32901954650879,19.432655334472656,20.40247917175293,20.368574142456055,20.28713607788086,28.068435668945312,20.243568420410156,20.40247917175293,20.368574142456055,20.28713607788086,28.068435668945312,20.243568420410156,32.92619705200195,32.91666030883789,32.825889587402344,40.3784294128418,32.77616500854492,32.92619705200195,32.91666030883789,32.825889587402344,40.3784294128418,32.77616500854492,0.4191875457763672,0.36920166015625,0.5432815551757812,0.5432062149047852,0.5455465316772461,0.4191875457763672,0.36920166015625,0.5432815551757812,0.5432062149047852,0.5455465316772461,0.005161762237548828,-0.0035283565521240234,0.011807441711425781,-0.0008835792541503906,0.013755321502685547,0.005161762237548828,-0.0035283565521240234,0.011807441711425781,-0.0008835792541503906,0.013755321502685547,0.005153656005859375,-0.0034644603729248047,0.012263059616088867,-0.001184701919555664,0.01434326171875,0.005153656005859375,-0.0034644603729248047,0.012263059616088867,-0.001184701919555664,0.01434326171875,-0.24795866012573242,-0.32181596755981445,-0.1341710090637207,-0.04198265075683594,-0.10060644149780273,-0.24795866012573242,-0.32181596755981445,-0.1341710090637207,-0.04198265075683594,-0.10060644149780273,0.09729146957397461,0.07161855697631836,0.1060342788696289,0.014880180358886719,0.10869932174682617,0.09729146957397461,0.07161855697631836,0.1060342788696289,0.014880180358886719,0.10869932174682617
