slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
6730,3.2141004339791834e-05,3.2141004339791834e-05,1.2393299584800843e-05,1.2393299584800843e-05,8.596136467531323e-06,8.596136467531323e-06,4.472743057704065e-06,4.472743057704065e-06,40.51290390497108,40.51290390497108,44.66541630387374,44.66541630387374,46.259630419742535,46.259630419742535,49.16675952409139,49.16675952409139
6731,0.0003319529350847006,0.0003319529350847006,0.00012061493907822296,0.00012061493907822296,6.799145194236189e-05,6.799145194236189e-05,4.034813537145965e-05,4.034813537145965e-05,30.69279262450551,30.69279262450551,34.96554967934922,34.96554967934922,37.42279883161756,37.42279883161756,39.58003598297874,39.58003598297874
6732,0.00031279708491638303,0.00031279708491638303,0.00010381636820966378,0.00010381636820966378,6.74430702929385e-05,6.74430702929385e-05,4.516849003266543e-05,4.516849003266543e-05,30.73738225292362,30.73738225292362,35.44405357620002,35.44405357620002,37.29579506752239,37.29579506752239,39.04522745975381,39.04522745975381
6733,0.0002688714594114572,0.0002688714594114572,9.171706187771633e-05,9.171706187771633e-05,5.491349656949751e-05,5.491349656949751e-05,3.4088694519596174e-05,3.4088694519596174e-05,31.29779797810004,31.29779797810004,35.95070053185352,35.95070053185352,38.180810066286654,38.180810066286654,40.26519286342209,40.26519286342209
6734,0.0003302946570329368,0.0003302946570329368,0.00012171241542091593,0.00012171241542091593,6.94925693096593e-05,6.94925693096593e-05,4.827619341085665e-05,4.827619341085665e-05,30.649979652421973,30.649979652421973,35.11921943503859,35.11921943503859,37.27629395829442,37.27629395829442,39.07544395297697,39.07544395297697
6735,0.0006202831864356995,0.0006202831864356995,0.0003675217740237713,0.0003675217740237713,0.0003183756780344993,0.0003183756780344993,0.00031988308182917535,0.00031988308182917535,30.760804538631376,30.760804538631376,33.77729608082274,33.77729608082274,34.99046606232909,34.99046606232909,36.170619961664556,36.170619961664556
6736,0.001090522506274283,0.001090522506274283,0.00046577953617088497,0.00046577953617088497,0.00032708942308090627,0.00032708942308090627,0.0002017054648604244,0.0002017054648604244,32.835588100587955,32.835588100587955,36.36746820555036,36.36746820555036,37.81257420384873,37.81257420384873,39.12426536333648,39.12426536333648
6737,3.993985228589736e-05,3.993985228589736e-05,1.9185883502359502e-05,1.9185883502359502e-05,1.1621295016084332e-05,1.1621295016084332e-05,6.150373337732162e-06,6.150373337732162e-06,39.59754221038325,39.59754221038325,42.77529893543266,42.77529893543266,44.958044688801024,44.958044688801024,47.78956319599624,47.78956319599624
6738,0.00010151932656299323,0.00010151932656299323,3.86716092179995e-05,3.86716092179995e-05,2.6365883968537673e-05,2.6365883968537673e-05,1.5374527720268816e-05,1.5374527720268816e-05,35.5217617342844,35.5217617342844,39.72139585094257,39.72139585094257,41.389355905916574,41.389355905916574,43.778368381466606,43.778368381466606
6739,2.526059716956297e-08,2.526059716956297e-08,6.29902814353045e-08,6.29902814353045e-08,4.46397123710085e-08,4.46397123710085e-08,4.914358342489322e-08,4.914358342489322e-08,74.33641603646817,74.33641603646817,69.99134122859935,69.99134122859935,71.61239231476316,71.61239231476316,71.34829986910951,71.34829986910951
