slice_idx,mse_unclipped_D10,mse_unclipped_D20,mse_unclipped_D4,mse_unclipped_D50,mse_unclipped_NORMAL,mse_unclipped_raw_D10,mse_unclipped_raw_D20,mse_unclipped_raw_D4,mse_unclipped_raw_D50,mse_unclipped_raw_NORMAL,psnr_clip3_D10,psnr_clip3_D20,psnr_clip3_D4,psnr_clip3_D50,psnr_clip3_NORMAL,psnr_clip3_raw_D10,psnr_clip3_raw_D20,psnr_clip3_raw_D4,psnr_clip3_raw_D50,psnr_clip3_raw_NORMAL,psnr_highgrad_D10,psnr_highgrad_D20,psnr_highgrad_D4,psnr_highgrad_D50,psnr_highgrad_NORMAL,psnr_highgrad_raw_D10,psnr_highgrad_raw_D20,psnr_highgrad_raw_D4,psnr_highgrad_raw_D50,psnr_highgrad_raw_NORMAL,psnr_top10suv_D10,psnr_top10suv_D20,psnr_top10suv_D4,psnr_top10suv_D50,psnr_top10suv_NORMAL,psnr_top10suv_raw_D10,psnr_top10suv_raw_D20,psnr_top10suv_raw_D4,psnr_top10suv_raw_D50,psnr_top10suv_raw_NORMAL,psnr_top1suv_D10,psnr_top1suv_D20,psnr_top1suv_D4,psnr_top1suv_D50,psnr_top1suv_NORMAL,psnr_top1suv_raw_D10,psnr_top1suv_raw_D20,psnr_top1suv_raw_D4,psnr_top1suv_raw_D50,psnr_top1suv_raw_NORMAL,psnr_top5suv_D10,psnr_top5suv_D20,psnr_top5suv_D4,psnr_top5suv_D50,psnr_top5suv_NORMAL,psnr_top5suv_raw_D10,psnr_top5suv_raw_D20,psnr_top5suv_raw_D4,psnr_top5suv_raw_D50,psnr_top5suv_raw_NORMAL,psnr_unclipped_D10,psnr_unclipped_D20,psnr_unclipped_D4,psnr_unclipped_D50,psnr_unclipped_NORMAL,psnr_unclipped_raw_D10,psnr_unclipped_raw_D20,psnr_unclipped_raw_D4,psnr_unclipped_raw_D50,psnr_unclipped_raw_NORMAL,suvmax_err_D10,suvmax_err_D20,suvmax_err_D4,suvmax_err_D50,suvmax_err_NORMAL,suvmax_err_raw_D10,suvmax_err_raw_D20,suvmax_err_raw_D4,suvmax_err_raw_D50,suvmax_err_raw_NORMAL,suvmean_err_gt_gt0p5_D10,suvmean_err_gt_gt0p5_D20,suvmean_err_gt_gt0p5_D4,suvmean_err_gt_gt0p5_D50,suvmean_err_gt_gt0p5_NORMAL,suvmean_err_gt_gt0p5_raw_D10,suvmean_err_gt_gt0p5_raw_D20,suvmean_err_gt_gt0p5_raw_D4,suvmean_err_gt_gt0p5_raw_D50,suvmean_err_gt_gt0p5_raw_NORMAL,suvmean_err_top10suv_D10,suvmean_err_top10suv_D20,suvmean_err_top10suv_D4,suvmean_err_top10suv_D50,suvmean_err_top10suv_NORMAL,suvmean_err_top10suv_raw_D10,suvmean_err_top10suv_raw_D20,suvmean_err_top10suv_raw_D4,suvmean_err_top10suv_raw_D50,suvmean_err_top10suv_raw_NORMAL,suvmean_err_top1suv_D10,suvmean_err_top1suv_D20,suvmean_err_top1suv_D4,suvmean_err_top1suv_D50,suvmean_err_top1suv_NORMAL,suvmean_err_top1suv_raw_D10,suvmean_err_top1suv_raw_D20,suvmean_err_top1suv_raw_D4,suvmean_err_top1suv_raw_D50,suvmean_err_top1suv_raw_NORMAL,suvmean_err_top5suv_D10,suvmean_err_top5suv_D20,suvmean_err_top5suv_D4,suvmean_err_top5suv_D50,suvmean_err_top5suv_NORMAL,suvmean_err_top5suv_raw_D10,suvmean_err_top5suv_raw_D20,suvmean_err_top5suv_raw_D4,suvmean_err_top5suv_raw_D50,suvmean_err_top5suv_raw_NORMAL
2279,0.0011675364803522825,0.0012619936605915427,0.0010449460241943598,0.0002069259062409401,0.0010405958164483309,0.0011675364803522825,0.0012619936605915427,0.0010449460241943598,0.0002069259062409401,0.0010405958164483309,38.92362976074219,38.57956314086914,39.413482666015625,46.521705627441406,39.433414459228516,38.92362976074219,38.57956314086914,39.413482666015625,46.521705627441406,39.433414459228516,25.298702239990234,25.49310302734375,25.45197296142578,34.053226470947266,25.541412353515625,25.298702239990234,25.49310302734375,25.45197296142578,34.053226470947266,25.541412353515625,25.28826904296875,25.498004913330078,25.451683044433594,34.083133697509766,26.118223190307617,25.28826904296875,25.498004913330078,25.451683044433594,34.083133697509766,26.118223190307617,18.162246704101562,17.971111297607422,18.741714477539062,27.476879119873047,18.775718688964844,18.162246704101562,17.971111297607422,18.741714477539062,27.476879119873047,18.775718688964844,22.33090591430664,22.52838897705078,22.499568939208984,31.173587799072266,22.592987060546875,22.33090591430664,22.52838897705078,22.499568939208984,31.173587799072266,22.592987060546875,35.239662170410156,35.45105743408203,35.4030876159668,43.941463470458984,35.51630401611328,35.239662170410156,35.45105743408203,35.4030876159668,43.941463470458984,35.51630401611328,-0.8110020160675049,-0.8334927558898926,-0.7918848991394043,-0.17363190650939941,-0.8393058776855469,-0.8110020160675049,-0.8334927558898926,-0.7918848991394043,-0.17363190650939941,-0.8393058776855469,-0.07828569412231445,-0.08926892280578613,-0.06077808141708374,-0.011605560779571533,-0.05679059028625488,-0.07828569412231445,-0.08926892280578613,-0.06077808141708374,-0.011605560779571533,-0.05679059028625488,-0.003405258059501648,-0.008726522326469421,0.0006807297468185425,-0.003918364644050598,0.0016610324382781982,-0.003405258059501648,-0.008726522326469421,0.0006807297468185425,-0.003918364644050598,0.0016610324382781982,-0.1520978808403015,-0.1715996265411377,-0.12183409929275513,-0.02520209550857544,-0.11731141805648804,-0.1520978808403015,-0.1715996265411377,-0.12183409929275513,-0.02520209550857544,-0.11731141805648804,-0.004860579967498779,-0.014813005924224854,0.0020332634449005127,-0.005892664194107056,0.004785656929016113,-0.004860579967498779,-0.014813005924224854,0.0020332634449005127,-0.005892664194107056,0.004785656929016113
2280,0.0010547960409894586,0.0013717941474169493,0.0010951125295832753,0.00021201343042775989,0.0009357038070447743,0.0010547960409894586,0.0013717941474169493,0.0010951125295832753,0.00021201343042775989,0.0009357038070447743,39.367977142333984,38.211090087890625,39.19866180419922,46.37875747680664,39.88319778442383,39.367977142333984,38.211090087890625,39.19866180419922,46.37875747680664,39.88319778442383,26.74702262878418,26.137943267822266,25.637481689453125,36.3187255859375,26.4875431060791,26.74702262878418,26.137943267822266,25.637481689453125,36.3187255859375,26.4875431060791,26.75258445739746,26.145179748535156,25.775848388671875,36.34722900390625,27.36746597290039,26.75258445739746,26.145179748535156,25.775848388671875,36.34722900390625,27.36746597290039,19.6181697845459,18.480274200439453,18.673200607299805,29.213163375854492,19.568580627441406,19.6181697845459,18.480274200439453,18.673200607299805,29.213163375854492,19.568580627441406,23.784523010253906,23.16661834716797,22.671600341796875,33.40557098388672,23.021482467651367,23.784523010253906,23.16661834716797,22.671600341796875,33.40557098388672,23.021482467651367,36.686275482177734,36.09123229980469,35.596519470214844,46.24063491821289,35.9677734375,36.686275482177734,36.09123229980469,35.596519470214844,46.24063491821289,35.9677734375,-0.5403662919998169,-0.5662232637405396,-0.3477778434753418,-0.24179363250732422,-0.2831554412841797,-0.5403662919998169,-0.5662232637405396,-0.3477778434753418,-0.24179363250732422,-0.2831554412841797,-0.03535449504852295,-0.051080286502838135,-0.05122053623199463,-0.010424375534057617,-0.03396141529083252,-0.03535449504852295,-0.051080286502838135,-0.05122053623199463,-0.010424375534057617,-0.03396141529083252,-0.0022605955600738525,-0.005756840109825134,-0.005289316177368164,-0.004140019416809082,-0.0022187381982803345,-0.0022605955600738525,-0.005756840109825134,-0.005289316177368164,-0.004140019416809082,-0.0022187381982803345,-0.09599554538726807,-0.13559305667877197,-0.10347771644592285,-0.025265812873840332,-0.06644105911254883,-0.09599554538726807,-0.13559305667877197,-0.10347771644592285,-0.025265812873840332,-0.06644105911254883,-0.004598438739776611,-0.011994808912277222,-0.011435508728027344,-0.008290261030197144,-0.00598829984664917,-0.004598438739776611,-0.011994808912277222,-0.011435508728027344,-0.008290261030197144,-0.00598829984664917
2281,0.0008047273149713874,0.0008282453054562211,0.0008031530887819827,0.00016283859440591186,0.0007959335925988853,0.0008047273149713874,0.0008282453054562211,0.0008031530887819827,0.00016283859440591186,0.0007959335925988853,40.6397590637207,40.498573303222656,40.654815673828125,47.74694061279297,40.70362854003906,40.6397590637207,40.498573303222656,40.654815673828125,47.74694061279297,40.70362854003906,24.331071853637695,25.28462028503418,24.355087280273438,35.14781951904297,24.250110626220703,24.331071853637695,25.28462028503418,24.355087280273438,35.14781951904297,24.250110626220703,24.344860076904297,25.299772262573242,25.165040969848633,36.90162658691406,25.079326629638672,24.344860076904297,25.299772262573242,25.165040969848633,36.90162658691406,25.079326629638672,16.92433738708496,17.53127098083496,17.033607482910156,27.55316162109375,16.86330795288086,16.92433738708496,17.53127098083496,17.033607482910156,27.55316162109375,16.86330795288086,21.381694793701172,22.354692459106445,21.395061492919922,32.37064743041992,21.085678100585938,21.381694793701172,22.354692459106445,21.395061492919922,32.37064743041992,21.085678100585938,34.28917694091797,35.252445220947266,34.32342529296875,45.06781005859375,34.05360412597656,34.28917694091797,35.252445220947266,34.32342529296875,45.06781005859375,34.05360412597656,0.06951379776000977,-0.0806206464767456,0.053522348403930664,-0.14284729957580566,0.09128212928771973,0.06951379776000977,-0.0806206464767456,0.053522348403930664,-0.14284729957580566,0.09128212928771973,-0.018715977668762207,-0.005753457546234131,-0.024255990982055664,-0.006360411643981934,-0.019198238849639893,-0.018715977668762207,-0.005753457546234131,-0.024255990982055664,-0.006360411643981934,-0.019198238849639893,0.0021779686212539673,0.0032411813735961914,0.0012929290533065796,-0.0005494877696037292,0.001741260290145874,0.0021779686212539673,0.0032411813735961914,0.0012929290533065796,-0.0005494877696037292,0.001741260290145874,-0.04120969772338867,-0.03552746772766113,-0.05076754093170166,-0.011127591133117676,-0.038178086280822754,-0.04120969772338867,-0.03552746772766113,-0.05076754093170166,-0.011127591133117676,-0.038178086280822754,0.005768090486526489,0.008206754922866821,0.00367012619972229,-0.0017593801021575928,0.004343211650848389,0.005768090486526489,0.008206754922866821,0.00367012619972229,-0.0017593801021575928,0.004343211650848389
2282,0.0009936585556715727,0.0010071395663544536,0.0009232296142727137,0.00019608931324910372,0.0008936268859542906,0.0009936585556715727,0.0010071395663544536,0.0009232296142727137,0.00019608931324910372,0.0008936268859542906,39.6342887878418,39.57759094238281,39.95795440673828,46.79782485961914,40.10032653808594,39.6342887878418,39.57759094238281,39.95795440673828,46.79782485961914,40.10032653808594,26.51251983642578,27.27998924255371,27.53567886352539,35.7234001159668,27.021472930908203,26.51251983642578,27.27998924255371,27.53567886352539,35.7234001159668,27.021472930908203,26.50661849975586,27.278560638427734,27.534801483154297,35.749359130859375,26.99423599243164,26.50661849975586,27.278560638427734,27.534801483154297,35.749359130859375,26.99423599243164,19.770729064941406,20.105941772460938,21.011802673339844,28.511783599853516,20.76001739501953,19.770729064941406,20.105941772460938,21.011802673339844,28.511783599853516,20.76001739501953,23.562625885009766,24.325328826904297,24.60562515258789,32.862762451171875,24.00360870361328,23.562625885009766,24.325328826904297,24.60562515258789,32.862762451171875,24.00360870361328,36.449462890625,37.21776580810547,37.489803314208984,45.62572479248047,36.89937973022461,36.449462890625,37.21776580810547,37.489803314208984,45.62572479248047,36.89937973022461,-0.6569421291351318,-0.7052198648452759,-0.9046483039855957,-0.24713897705078125,-0.722427487373352,-0.6569421291351318,-0.7052198648452759,-0.9046483039855957,-0.24713897705078125,-0.722427487373352,-0.061663150787353516,-0.056709110736846924,-0.05422598123550415,-0.013590574264526367,-0.05874210596084595,-0.061663150787353516,-0.056709110736846924,-0.05422598123550415,-0.013590574264526367,-0.05874210596084595,0.010894492268562317,0.010357007384300232,0.011896416544914246,-0.004835754632949829,0.010869860649108887,0.010894492268562317,0.010357007384300232,0.011896416544914246,-0.004835754632949829,0.010869860649108887,-0.06631791591644287,-0.0639183521270752,-0.05913138389587402,-0.0186273455619812,-0.060339927673339844,-0.06631791591644287,-0.0639183521270752,-0.05913138389587402,-0.0186273455619812,-0.060339927673339844,0.022605597972869873,0.022471994161605835,0.023591458797454834,-0.006881237030029297,0.023228704929351807,0.022605597972869873,0.022471994161605835,0.023591458797454834,-0.006881237030029297,0.023228704929351807
2283,0.009554441086947918,0.010417414829134941,0.008214141242206097,0.001484646345488727,0.008089730516076088,0.009554441086947918,0.010417414829134941,0.008214141242206097,0.001484646345488727,0.008089730516076088,29.773340225219727,29.388103485107422,30.406951904296875,38.341346740722656,30.47224235534668,29.773340225219727,29.388103485107422,30.406951904296875,38.341346740722656,30.47224235534668,21.30846405029297,20.577167510986328,20.148759841918945,34.73009490966797,19.265220642089844,21.30846405029297,20.577167510986328,20.148759841918945,34.73009490966797,19.265220642089844,21.191551208496094,20.462547302246094,19.899364471435547,34.645606994628906,19.17085075378418,21.191551208496094,20.462547302246094,19.899364471435547,34.645606994628906,19.17085075378418,14.938255310058594,14.363944053649902,14.389242172241211,29.776172637939453,14.072931289672852,14.938255310058594,14.363944053649902,14.389242172241211,29.776172637939453,14.072931289672852,19.51552391052246,18.69082260131836,18.62054443359375,33.04558563232422,17.88359260559082,19.51552391052246,18.69082260131836,18.62054443359375,33.04558563232422,17.88359260559082,30.945363998413086,30.264278411865234,29.627946853637695,44.424034118652344,28.82239532470703,30.945363998413086,30.264278411865234,29.627946853637695,44.424034118652344,28.82239532470703,-0.7417941093444824,-0.2946505546569824,-0.22213268280029297,-0.5793342590332031,0.03297877311706543,-0.7417941093444824,-0.2946505546569824,-0.22213268280029297,-0.5793342590332031,0.03297877311706543,-0.06973224878311157,-0.0851602554321289,-0.04439455270767212,-0.0008407831192016602,-0.04193371534347534,-0.06973224878311157,-0.0851602554321289,-0.04439455270767212,-0.0008407831192016602,-0.04193371534347534,-0.04140448570251465,-0.05042552947998047,-0.025796949863433838,6.014108657836914e-05,-0.023767590522766113,-0.04140448570251465,-0.05042552947998047,-0.025796949863433838,6.014108657836914e-05,-0.023767590522766113,-0.48988592624664307,-0.49479711055755615,-0.3983175754547119,-0.07440638542175293,-0.3528134822845459,-0.48988592624664307,-0.49479711055755615,-0.3983175754547119,-0.07440638542175293,-0.3528134822845459,-0.18534553050994873,-0.20011210441589355,-0.15586376190185547,-0.006034255027770996,-0.15117871761322021,-0.18534553050994873,-0.20011210441589355,-0.15586376190185547,-0.006034255027770996,-0.15117871761322021
2284,0.0014021649258211255,0.0014454860938712955,0.0013043648796156049,0.00025727981119416654,0.0011812757002189755,0.0014021649258211255,0.0014454860938712955,0.0013043648796156049,0.00025727981119416654,0.0011812757002189755,38.13493347167969,37.995269775390625,38.45416259765625,45.59086608886719,38.89329147338867,38.13493347167969,37.995269775390625,38.45416259765625,45.59086608886719,38.89329147338867,23.587711334228516,24.338407516479492,25.85630989074707,34.36390686035156,25.18204116821289,23.587711334228516,24.338407516479492,25.85630989074707,34.36390686035156,25.18204116821289,23.577146530151367,24.341999053955078,25.854450225830078,34.410396575927734,25.55506134033203,23.577146530151367,24.341999053955078,25.854450225830078,34.410396575927734,25.55506134033203,17.113739013671875,17.52112579345703,19.355113983154297,28.11428451538086,19.067249298095703,17.113739013671875,17.52112579345703,19.355113983154297,28.11428451538086,19.067249298095703,20.620864868164062,21.368682861328125,22.909427642822266,31.492677688598633,22.21381378173828,20.620864868164062,21.368682861328125,22.909427642822266,31.492677688598633,22.21381378173828,33.53972625732422,34.29094314575195,35.82884979248047,44.22813415527344,35.13935089111328,33.53972625732422,34.29094314575195,35.82884979248047,44.22813415527344,35.13935089111328,-0.3198662996292114,-0.3763922452926636,-0.8119218349456787,-0.25139832496643066,-0.5280380249023438,-0.3198662996292114,-0.3763922452926636,-0.8119218349456787,-0.25139832496643066,-0.5280380249023438,-0.03289264440536499,-0.04233086109161377,-0.03328162431716919,-0.01160120964050293,-0.028708815574645996,-0.03289264440536499,-0.04233086109161377,-0.03328162431716919,-0.01160120964050293,-0.028708815574645996,0.0011668652296066284,-0.0028829574584960938,0.0005847513675689697,-0.005123525857925415,0.0008201152086257935,0.0011668652296066284,-0.0028829574584960938,0.0005847513675689697,-0.005123525857925415,0.0008201152086257935,-0.14274007081985474,-0.15182006359100342,-0.12355482578277588,-0.027709245681762695,-0.09790557622909546,-0.14274007081985474,-0.15182006359100342,-0.12355482578277588,-0.027709245681762695,-0.09790557622909546,0.003965616226196289,-0.003762543201446533,0.002570509910583496,-0.008097648620605469,0.0041751861572265625,0.003965616226196289,-0.003762543201446533,0.002570509910583496,-0.008097648620605469,0.0041751861572265625
2285,0.000671334273647517,0.0007674777298234403,0.0007078532944433391,0.00015386409359052777,0.0006841116701252759,0.000671334273647517,0.0007674777298234403,0.0007078532944433391,0.00015386409359052777,0.0006841116701252759,41.40811538696289,40.813568115234375,41.16717529296875,47.92527389526367,41.32475280761719,41.40811538696289,40.813568115234375,41.16717529296875,47.92527389526367,41.32475280761719,23.032947540283203,24.614782333374023,23.322195053100586,37.015628814697266,23.03936767578125,23.032947540283203,24.614782333374023,23.322195053100586,37.015628814697266,23.03936767578125,23.076316833496094,25.369346618652344,23.34276008605957,37.66328048706055,23.798233032226562,23.076316833496094,25.369346618652344,23.34276008605957,37.66328048706055,23.798233032226562,16.223899841308594,17.01458740234375,16.229768753051758,28.87051773071289,15.947785377502441,16.223899841308594,17.01458740234375,16.229768753051758,28.87051773071289,15.947785377502441,20.181249618530273,21.75170135498047,20.436336517333984,33.964569091796875,19.571088790893555,20.181249618530273,21.75170135498047,20.436336517333984,33.964569091796875,19.571088790893555,32.92723846435547,34.5398063659668,33.21987533569336,46.617130279541016,32.425567626953125,32.92723846435547,34.5398063659668,33.21987533569336,46.617130279541016,32.425567626953125,-0.18570572137832642,-0.422634482383728,-0.28634363412857056,-0.49339914321899414,-0.16415685415267944,-0.18570572137832642,-0.422634482383728,-0.28634363412857056,-0.49339914321899414,-0.16415685415267944,-0.1813388168811798,-0.21394982933998108,-0.19434544444084167,-0.03035414218902588,-0.18064802885055542,-0.1813388168811798,-0.21394982933998108,-0.19434544444084167,-0.03035414218902588,-0.18064802885055542,0.003267548978328705,0.00128115713596344,0.0013196170330047607,-0.0005242004990577698,0.0027940645813941956,0.003267548978328705,0.00128115713596344,0.0013196170330047607,-0.0005242004990577698,0.0027940645813941956,-0.09634363651275635,-0.09991145133972168,-0.12244021892547607,-0.014281511306762695,-0.10509100556373596,-0.09634363651275635,-0.09991145133972168,-0.12244021892547607,-0.014281511306762695,-0.10509100556373596,0.006222575902938843,0.002788051962852478,0.0013578087091445923,-0.0013636946678161621,0.007404059171676636,0.006222575902938843,0.002788051962852478,0.0013578087091445923,-0.0013636946678161621,0.007404059171676636
2286,0.027601858600974083,0.025912269949913025,0.027421776205301285,0.0054387291893363,0.025595955550670624,0.027601858600974083,0.025912269949913025,0.027421776205301285,0.0054387291893363,0.025595955550670624,30.215808868408203,30.08848762512207,30.181827545166016,36.90536117553711,30.426551818847656,30.215808868408203,30.08848762512207,30.181827545166016,36.90536117553711,30.426551818847656,26.207143783569336,26.46074867248535,26.162940979003906,33.417572021484375,26.447784423828125,26.207143783569336,26.46074867248535,26.162940979003906,33.417572021484375,26.447784423828125,26.129566192626953,26.404197692871094,26.072891235351562,33.394630432128906,26.367279052734375,26.129566192626953,26.404197692871094,26.072891235351562,33.394630432128906,26.367279052734375,19.111604690551758,19.681324005126953,19.34796714782715,26.40267562866211,20.0519962310791,19.111604690551758,19.681324005126953,19.34796714782715,26.40267562866211,20.0519962310791,23.557945251464844,23.808134078979492,23.484394073486328,30.923236846923828,23.810380935668945,23.557945251464844,23.808134078979492,23.484394073486328,30.923236846923828,23.810380935668945,36.0931396484375,36.36725616455078,36.03483581542969,43.28022003173828,36.32508087158203,36.0931396484375,36.36725616455078,36.03483581542969,43.28022003173828,36.32508087158203,-0.5935211181640625,-0.5292129516601562,-0.49627113342285156,0.4972343444824219,-0.5687704086303711,-0.5935211181640625,-0.5292129516601562,-0.49627113342285156,0.4972343444824219,-0.5687704086303711,-0.0264437198638916,-0.04263782501220703,-0.024403095245361328,0.011454582214355469,0.002014636993408203,-0.0264437198638916,-0.04263782501220703,-0.024403095245361328,0.011454582214355469,0.002014636993408203,-0.008673548698425293,-0.019454479217529297,-0.006363868713378906,0.008740067481994629,0.01235198974609375,-0.008673548698425293,-0.019454479217529297,-0.006363868713378906,0.008740067481994629,0.01235198974609375,-0.19890117645263672,-0.1945199966430664,-0.15026378631591797,0.02335500717163086,-0.15479183197021484,-0.19890117645263672,-0.1945199966430664,-0.15026378631591797,0.02335500717163086,-0.15479183197021484,-0.041970252990722656,-0.07033538818359375,-0.0248868465423584,0.014861106872558594,0.009381532669067383,-0.041970252990722656,-0.07033538818359375,-0.0248868465423584,0.014861106872558594,0.009381532669067383
2287,0.008559387177228928,0.009749310091137886,0.007199291605502367,0.0016157772624865174,0.006772377993911505,0.008559387177228928,0.009749310091137886,0.007199291605502367,0.0016157772624865174,0.006772377993911505,30.22747039794922,29.743322372436523,30.976987838745117,38.18858337402344,31.2419376373291,30.22747039794922,29.743322372436523,30.976987838745117,38.18858337402344,31.2419376373291,20.68071746826172,22.154308319091797,19.767318725585938,32.28752136230469,19.899404525756836,20.68071746826172,22.154308319091797,19.767318725585938,32.28752136230469,19.899404525756836,20.592391967773438,22.105205535888672,19.6605224609375,32.25975799560547,19.736589431762695,20.592391967773438,22.105205535888672,19.6605224609375,32.25975799560547,19.736589431762695,15.073741912841797,15.862709045410156,14.589963912963867,26.884958267211914,15.485628128051758,15.073741912841797,15.862709045410156,14.589963912963867,26.884958267211914,15.485628128051758,18.60830307006836,19.917198181152344,17.569204330444336,30.160205841064453,17.762176513671875,18.60830307006836,19.917198181152344,17.569204330444336,30.160205841064453,17.762176513671875,30.56265640258789,32.08073043823242,29.62145233154297,42.18083953857422,29.700408935546875,30.56265640258789,32.08073043823242,29.62145233154297,42.18083953857422,29.700408935546875,-0.45015454292297363,-0.9986565113067627,-0.0628807544708252,-0.2066936492919922,-0.052527666091918945,-0.45015454292297363,-0.9986565113067627,-0.0628807544708252,-0.2066936492919922,-0.052527666091918945,-0.04655253887176514,-0.07850527763366699,-0.03745603561401367,-0.003782033920288086,-0.03058338165283203,-0.04655253887176514,-0.07850527763366699,-0.03745603561401367,-0.003782033920288086,-0.03058338165283203,-0.008035123348236084,-0.026708483695983887,-0.010489284992218018,-0.004986226558685303,-0.007484853267669678,-0.008035123348236084,-0.026708483695983887,-0.010489284992218018,-0.004986226558685303,-0.007484853267669678,-0.42286884784698486,-0.4866520166397095,-0.3584730625152588,-0.06352353096008301,-0.30028700828552246,-0.42286884784698486,-0.4866520166397095,-0.3584730625152588,-0.06352353096008301,-0.30028700828552246,-0.08966100215911865,-0.11458408832550049,-0.07203996181488037,-0.0062323808670043945,-0.06346595287322998,-0.08966100215911865,-0.11458408832550049,-0.07203996181488037,-0.0062323808670043945,-0.06346595287322998
2288,0.0015019363490864635,0.0016143480315804482,0.0013071298599243164,0.00028423461480997503,0.0012315220665186644,0.0015019363490864635,0.0016143480315804482,0.0013071298599243164,0.00028423461480997503,0.0012315220665186644,37.84695816040039,37.523284912109375,38.46751403808594,45.227176666259766,38.73154067993164,37.84695816040039,37.523284912109375,38.46751403808594,45.227176666259766,38.73154067993164,22.282024383544922,23.203969955444336,21.09438133239746,34.928035736083984,20.79140281677246,22.282024383544922,23.203969955444336,21.09438133239746,34.928035736083984,20.79140281677246,22.311540603637695,23.338058471679688,21.11209487915039,36.43702697753906,21.42242431640625,22.311540603637695,23.338058471679688,21.11209487915039,36.43702697753906,21.42242431640625,14.25203800201416,14.984121322631836,13.508678436279297,27.405742645263672,13.423821449279785,14.25203800201416,14.984121322631836,13.508678436279297,27.405742645263672,13.423821449279785,19.405487060546875,20.31435775756836,18.251018524169922,32.114662170410156,17.96755599975586,19.405487060546875,20.31435775756836,18.251018524169922,32.114662170410156,17.96755599975586,32.21577453613281,33.15900421142578,31.021202087402344,44.83552551269531,30.766515731811523,32.21577453613281,33.15900421142578,31.021202087402344,44.83552551269531,30.766515731811523,-0.4513237476348877,-0.4824882745742798,-0.22591769695281982,-0.3725154399871826,-0.16290688514709473,-0.4513237476348877,-0.4824882745742798,-0.22591769695281982,-0.3725154399871826,-0.16290688514709473,-0.241962730884552,-0.23919051885604858,-0.21688830852508545,-0.04845869541168213,-0.20642906427383423,-0.241962730884552,-0.23919051885604858,-0.21688830852508545,-0.04845869541168213,-0.20642906427383423,-0.012230396270751953,-0.010544583201408386,-0.010364055633544922,-0.0007950887084007263,-0.008619219064712524,-0.012230396270751953,-0.010544583201408386,-0.010364055633544922,-0.0007950887084007263,-0.008619219064712524,-0.23342427611351013,-0.22532474994659424,-0.2036837637424469,-0.042176246643066406,-0.19818836450576782,-0.23342427611351013,-0.22532474994659424,-0.2036837637424469,-0.042176246643066406,-0.19818836450576782,-0.027345925569534302,-0.024256348609924316,-0.024233877658843994,-0.0027857422828674316,-0.022424161434173584,-0.027345925569534302,-0.024256348609924316,-0.024233877658843994,-0.0027857422828674316,-0.022424161434173584
2289,0.007077316753566265,0.00802941806614399,0.00648075994104147,0.0012091227108612657,0.00606278283521533,0.007077316753566265,0.00802941806614399,0.00648075994104147,0.0012091227108612657,0.00606278283521533,31.077102661132812,30.531658172607422,31.449132919311523,39.06324005126953,31.740041732788086,31.077102661132812,30.531658172607422,31.449132919311523,39.06324005126953,31.740041732788086,22.731616973876953,22.574310302734375,22.426494598388672,33.81719970703125,22.241592407226562,22.731616973876953,22.574310302734375,22.426494598388672,33.81719970703125,22.241592407226562,22.427248001098633,22.2729549407959,22.15557861328125,33.65810775756836,21.920042037963867,22.427248001098633,22.2729549407959,22.15557861328125,33.65810775756836,21.920042037963867,17.33629035949707,16.56660270690918,17.08680534362793,28.646076202392578,18.078601837158203,17.33629035949707,16.56660270690918,17.08680534362793,28.646076202392578,18.078601837158203,20.527057647705078,20.198986053466797,20.234233856201172,31.72653579711914,20.265901565551758,20.527057647705078,20.198986053466797,20.234233856201172,31.72653579711914,20.265901565551758,31.888710021972656,31.826107025146484,31.543071746826172,43.11863708496094,31.24295425415039,31.888710021972656,31.826107025146484,31.543071746826172,43.11863708496094,31.24295425415039,-0.0167996883392334,-0.0394282341003418,0.15306639671325684,-0.5530309677124023,0.2995612621307373,-0.0167996883392334,-0.0394282341003418,0.15306639671325684,-0.5530309677124023,0.2995612621307373,-0.06203043460845947,-0.06313067674636841,-0.06338655948638916,-0.00929558277130127,-0.052407264709472656,-0.06203043460845947,-0.06313067674636841,-0.06338655948638916,-0.00929558277130127,-0.052407264709472656,-0.031734466552734375,-0.031049370765686035,-0.035231053829193115,-0.004397332668304443,-0.02878481149673462,-0.031734466552734375,-0.031049370765686035,-0.035231053829193115,-0.004397332668304443,-0.02878481149673462,-0.2907205820083618,-0.3074544668197632,-0.2759190797805786,-0.05182147026062012,-0.23411595821380615,-0.2907205820083618,-0.3074544668197632,-0.2759190797805786,-0.05182147026062012,-0.23411595821380615,-0.0889056921005249,-0.09165918827056885,-0.08845913410186768,-0.012770533561706543,-0.07839584350585938,-0.0889056921005249,-0.09165918827056885,-0.08845913410186768,-0.012770533561706543,-0.07839584350585938
