slice_idx,mse_unclipped_D10,mse_unclipped_D20,mse_unclipped_D4,mse_unclipped_D50,mse_unclipped_NORMAL,mse_unclipped_raw_D10,mse_unclipped_raw_D20,mse_unclipped_raw_D4,mse_unclipped_raw_D50,mse_unclipped_raw_NORMAL,psnr_clip3_D10,psnr_clip3_D20,psnr_clip3_D4,psnr_clip3_D50,psnr_clip3_NORMAL,psnr_clip3_raw_D10,psnr_clip3_raw_D20,psnr_clip3_raw_D4,psnr_clip3_raw_D50,psnr_clip3_raw_NORMAL,psnr_highgrad_D10,psnr_highgrad_D20,psnr_highgrad_D4,psnr_highgrad_D50,psnr_highgrad_NORMAL,psnr_highgrad_raw_D10,psnr_highgrad_raw_D20,psnr_highgrad_raw_D4,psnr_highgrad_raw_D50,psnr_highgrad_raw_NORMAL,psnr_top10suv_D10,psnr_top10suv_D20,psnr_top10suv_D4,psnr_top10suv_D50,psnr_top10suv_NORMAL,psnr_top10suv_raw_D10,psnr_top10suv_raw_D20,psnr_top10suv_raw_D4,psnr_top10suv_raw_D50,psnr_top10suv_raw_NORMAL,psnr_top1suv_D10,psnr_top1suv_D20,psnr_top1suv_D4,psnr_top1suv_D50,psnr_top1suv_NORMAL,psnr_top1suv_raw_D10,psnr_top1suv_raw_D20,psnr_top1suv_raw_D4,psnr_top1suv_raw_D50,psnr_top1suv_raw_NORMAL,psnr_top5suv_D10,psnr_top5suv_D20,psnr_top5suv_D4,psnr_top5suv_D50,psnr_top5suv_NORMAL,psnr_top5suv_raw_D10,psnr_top5suv_raw_D20,psnr_top5suv_raw_D4,psnr_top5suv_raw_D50,psnr_top5suv_raw_NORMAL,psnr_unclipped_D10,psnr_unclipped_D20,psnr_unclipped_D4,psnr_unclipped_D50,psnr_unclipped_NORMAL,psnr_unclipped_raw_D10,psnr_unclipped_raw_D20,psnr_unclipped_raw_D4,psnr_unclipped_raw_D50,psnr_unclipped_raw_NORMAL,suvmax_err_D10,suvmax_err_D20,suvmax_err_D4,suvmax_err_D50,suvmax_err_NORMAL,suvmax_err_raw_D10,suvmax_err_raw_D20,suvmax_err_raw_D4,suvmax_err_raw_D50,suvmax_err_raw_NORMAL,suvmean_err_gt_gt0p5_D10,suvmean_err_gt_gt0p5_D20,suvmean_err_gt_gt0p5_D4,suvmean_err_gt_gt0p5_D50,suvmean_err_gt_gt0p5_NORMAL,suvmean_err_gt_gt0p5_raw_D10,suvmean_err_gt_gt0p5_raw_D20,suvmean_err_gt_gt0p5_raw_D4,suvmean_err_gt_gt0p5_raw_D50,suvmean_err_gt_gt0p5_raw_NORMAL,suvmean_err_top10suv_D10,suvmean_err_top10suv_D20,suvmean_err_top10suv_D4,suvmean_err_top10suv_D50,suvmean_err_top10suv_NORMAL,suvmean_err_top10suv_raw_D10,suvmean_err_top10suv_raw_D20,suvmean_err_top10suv_raw_D4,suvmean_err_top10suv_raw_D50,suvmean_err_top10suv_raw_NORMAL,suvmean_err_top1suv_D10,suvmean_err_top1suv_D20,suvmean_err_top1suv_D4,suvmean_err_top1suv_D50,suvmean_err_top1suv_NORMAL,suvmean_err_top1suv_raw_D10,suvmean_err_top1suv_raw_D20,suvmean_err_top1suv_raw_D4,suvmean_err_top1suv_raw_D50,suvmean_err_top1suv_raw_NORMAL,suvmean_err_top5suv_D10,suvmean_err_top5suv_D20,suvmean_err_top5suv_D4,suvmean_err_top5suv_D50,suvmean_err_top5suv_NORMAL,suvmean_err_top5suv_raw_D10,suvmean_err_top5suv_raw_D20,suvmean_err_top5suv_raw_D4,suvmean_err_top5suv_raw_D50,suvmean_err_top5suv_raw_NORMAL
0,0.000987450242973864,0.0012787391897290945,0.0008702183840796351,0.0002045414294116199,0.0007745485054329038,0.000987450242973864,0.0012787391897290945,0.0008702183840796351,0.0002045414294116199,0.0007745485054329038,39.61730194091797,38.48920440673828,40.17173385620117,46.567955017089844,40.684783935546875,39.61730194091797,38.48920440673828,40.17173385620117,46.567955017089844,40.684783935546875,24.819791793823242,25.5793399810791,24.82880401611328,34.47208023071289,24.83088493347168,24.819791793823242,25.5793399810791,24.82880401611328,34.47208023071289,24.83088493347168,24.82341766357422,25.584144592285156,24.83121109008789,34.49929428100586,25.258481979370117,24.82341766357422,25.584144592285156,24.83121109008789,34.49929428100586,25.258481979370117,18.437427520751953,18.17125701904297,18.619293212890625,28.31060028076172,19.461240768432617,18.437427520751953,18.17125701904297,18.619293212890625,28.31060028076172,19.461240768432617,21.87912368774414,22.60976791381836,21.913768768310547,31.657804489135742,21.840288162231445,21.87912368774414,22.60976791381836,21.913768768310547,31.657804489135742,21.840288162231445,34.79469299316406,35.56507873535156,34.807769775390625,44.408729553222656,34.73924255371094,34.79469299316406,35.56507873535156,34.807769775390625,44.408729553222656,34.73924255371094,-0.31006813049316406,-0.608932375907898,-0.22984063625335693,-0.1356816291809082,-0.12199437618255615,-0.31006813049316406,-0.608932375907898,-0.22984063625335693,-0.1356816291809082,-0.12199437618255615,-0.09178370237350464,-0.12300676107406616,-0.0634424090385437,-0.013078689575195312,-0.04604053497314453,-0.09178370237350464,-0.12300676107406616,-0.0634424090385437,-0.013078689575195312,-0.04604053497314453,-0.005715653300285339,-0.013095229864120483,-0.0018057078123092651,-0.0022900551557540894,0.0004480630159378052,-0.005715653300285339,-0.013095229864120483,-0.0018057078123092651,-0.0022900551557540894,0.0004480630159378052,-0.12767529487609863,-0.18110567331314087,-0.09304612874984741,-0.01830059289932251,-0.06578725576400757,-0.12767529487609863,-0.18110567331314087,-0.09304612874984741,-0.01830059289932251,-0.06578725576400757,-0.013247936964035034,-0.02613392472267151,-0.006625771522521973,-0.002528071403503418,-0.0017036199569702148,-0.013247936964035034,-0.02613392472267151,-0.006625771522521973,-0.002528071403503418,-0.0017036199569702148
1,0.0066487351432442665,0.007895643822848797,0.006126294378191233,0.001407885691151023,0.005346240941435099,0.0066487351432442665,0.007895643822848797,0.006126294378191233,0.001407885691151023,0.005346240941435099,31.337446212768555,30.633594512939453,31.68143081665039,38.61450958251953,32.27655792236328,31.337446212768555,30.633594512939453,31.68143081665039,38.61450958251953,32.27655792236328,23.176589965820312,23.012754440307617,22.285531997680664,36.72145462036133,22.827880859375,23.176589965820312,23.012754440307617,22.285531997680664,36.72145462036133,22.827880859375,22.745723724365234,22.68486213684082,21.93503189086914,36.47517395019531,22.50612449645996,22.745723724365234,22.68486213684082,21.93503189086914,36.47517395019531,22.50612449645996,17.784488677978516,17.074954986572266,17.771892547607422,30.75791358947754,18.006389617919922,17.784488677978516,17.074954986572266,17.771892547607422,30.75791358947754,18.006389617919922,20.75006866455078,20.509737014770508,20.004772186279297,34.33401107788086,20.570663452148438,20.75006866455078,20.509737014770508,20.004772186279297,34.33401107788086,20.570663452148438,32.004859924316406,32.12140655517578,31.192474365234375,45.92734146118164,31.72484588623047,32.004859924316406,32.12140655517578,31.192474365234375,45.92734146118164,31.72484588623047,-0.4456801414489746,-0.2686278820037842,-0.1541144847869873,-0.9472842216491699,-0.13757038116455078,-0.4456801414489746,-0.2686278820037842,-0.1541144847869873,-0.9472842216491699,-0.13757038116455078,-0.048304855823516846,-0.07283252477645874,-0.04690462350845337,-0.006179094314575195,-0.03885173797607422,-0.048304855823516846,-0.07283252477645874,-0.04690462350845337,-0.006179094314575195,-0.03885173797607422,-0.03124016523361206,-0.05158710479736328,-0.028954625129699707,-0.003584742546081543,-0.025392651557922363,-0.03124016523361206,-0.05158710479736328,-0.028954625129699707,-0.003584742546081543,-0.025392651557922363,-0.23885047435760498,-0.3008279800415039,-0.19595742225646973,-0.05320239067077637,-0.1465773582458496,-0.23885047435760498,-0.3008279800415039,-0.19595742225646973,-0.05320239067077637,-0.1465773582458496,-0.05772995948791504,-0.09440195560455322,-0.053031325340270996,-0.007074832916259766,-0.04060542583465576,-0.05772995948791504,-0.09440195560455322,-0.053031325340270996,-0.007074832916259766,-0.04060542583465576
2,0.007418367080390453,0.009803439490497112,0.006241062190383673,0.0014365885872393847,0.005715575069189072,0.007418367080390453,0.009803439490497112,0.006241062190383673,0.0014365885872393847,0.005715575069189072,30.855510711669922,29.746736526489258,31.597946166992188,38.4456901550293,31.983335494995117,30.855510711669922,29.746736526489258,31.597946166992188,38.4456901550293,31.983335494995117,22.57053565979004,23.362812042236328,21.033357620239258,34.02881622314453,21.035913467407227,22.57053565979004,23.362812042236328,21.033357620239258,34.02881622314453,21.035913467407227,22.393470764160156,23.079437255859375,20.83402442932129,33.96216583251953,20.621845245361328,22.393470764160156,23.079437255859375,20.83402442932129,33.96216583251953,20.621845245361328,17.072839736938477,17.199031829833984,15.901203155517578,28.324195861816406,15.70306396484375,17.072839736938477,17.199031829833984,15.901203155517578,28.324195861816406,15.70306396484375,20.412784576416016,21.007312774658203,18.778501510620117,32.0675048828125,18.51333236694336,20.412784576416016,21.007312774658203,18.778501510620117,32.0675048828125,18.51333236694336,31.742361068725586,32.648773193359375,30.14381217956543,43.45887756347656,30.040985107421875,31.742361068725586,32.648773193359375,30.14381217956543,43.45887756347656,30.040985107421875,-1.2078039646148682,-1.7764971256256104,-0.5117359161376953,-0.842221736907959,-0.3982870578765869,-1.2078039646148682,-1.7764971256256104,-0.5117359161376953,-0.842221736907959,-0.3982870578765869,-0.08819657564163208,-0.123576819896698,-0.07591056823730469,-0.008040189743041992,-0.07189291715621948,-0.08819657564163208,-0.123576819896698,-0.07591056823730469,-0.008040189743041992,-0.07189291715621948,-0.05346029996871948,-0.07832169532775879,-0.04811793565750122,-0.0022523999214172363,-0.04681241512298584,-0.05346029996871948,-0.07832169532775879,-0.04811793565750122,-0.0022523999214172363,-0.04681241512298584,-0.31771600246429443,-0.395044207572937,-0.2866990566253662,-0.05070185661315918,-0.2610640525817871,-0.31771600246429443,-0.395044207572937,-0.2866990566253662,-0.05070185661315918,-0.2610640525817871,-0.1409112811088562,-0.18709790706634521,-0.11727893352508545,-0.011583566665649414,-0.11007887125015259,-0.1409112811088562,-0.18709790706634521,-0.11727893352508545,-0.011583566665649414,-0.11007887125015259
3,0.004483644850552082,0.005717136897146702,0.0036647452507168055,0.0009010765934363008,0.0030429521575570107,0.004483644850552082,0.005717136897146702,0.0036647452507168055,0.0009010765934363008,0.0030429521575570107,33.03419876098633,31.978063583374023,33.91206741333008,40.08430480957031,34.72301483154297,33.03419876098633,31.978063583374023,33.91206741333008,40.08430480957031,34.72301483154297,21.230209350585938,20.655174255371094,21.42325210571289,31.44567108154297,21.784683227539062,21.230209350585938,20.655174255371094,21.42325210571289,31.44567108154297,21.784683227539062,21.157032012939453,20.524147033691406,21.285497665405273,31.37472152709961,21.535362243652344,21.157032012939453,20.524147033691406,21.285497665405273,31.37472152709961,21.535362243652344,14.88998031616211,14.131383895874023,15.160245895385742,26.304927825927734,16.035614013671875,14.88998031616211,14.131383895874023,15.160245895385742,26.304927825927734,16.035614013671875,18.974557876586914,18.365398406982422,19.218765258789062,29.63277244567871,19.546146392822266,18.974557876586914,18.365398406982422,19.218765258789062,29.63277244567871,19.546146392822266,30.421428680419922,29.98501205444336,30.554018020629883,40.738121032714844,30.83972930908203,30.421428680419922,29.98501205444336,30.554018020629883,40.738121032714844,30.83972930908203,-0.5301358699798584,-0.46130692958831787,-0.4146289825439453,-0.45618200302124023,-0.3010793924331665,-0.5301358699798584,-0.46130692958831787,-0.4146289825439453,-0.45618200302124023,-0.3010793924331665,-0.1294974684715271,-0.14459729194641113,-0.11545926332473755,-0.009867429733276367,-0.10288035869598389,-0.1294974684715271,-0.14459729194641113,-0.11545926332473755,-0.009867429733276367,-0.10288035869598389,-0.06537222862243652,-0.06511646509170532,-0.06027066707611084,-0.0018540620803833008,-0.05758261680603027,-0.06537222862243652,-0.06511646509170532,-0.06027066707611084,-0.0018540620803833008,-0.05758261680603027,-0.30090731382369995,-0.35165417194366455,-0.2677409052848816,-0.06182575225830078,-0.21483755111694336,-0.30090731382369995,-0.35165417194366455,-0.2677409052848816,-0.06182575225830078,-0.21483755111694336,-0.1419026255607605,-0.15451693534851074,-0.12511217594146729,-0.009633243083953857,-0.11252820491790771,-0.1419026255607605,-0.15451693534851074,-0.12511217594146729,-0.009633243083953857,-0.11252820491790771
4,0.007744376547634602,0.008703907951712608,0.006237358786165714,0.0016269402112811804,0.005463677458465099,0.007744376547634602,0.008703907951712608,0.006237358786165714,0.0016269402112811804,0.005463677458465099,30.84052276611328,30.197128295898438,31.607685089111328,38.06937026977539,32.19174575805664,30.84052276611328,30.197128295898438,31.607685089111328,38.06937026977539,32.19174575805664,24.76034927368164,23.393783569335938,23.229965209960938,33.658042907714844,23.894683837890625,24.76034927368164,23.393783569335938,23.229965209960938,33.658042907714844,23.894683837890625,24.445781707763672,23.07792091369629,22.901382446289062,33.50684356689453,23.568758010864258,24.445781707763672,23.07792091369629,22.901382446289062,33.50684356689453,23.568758010864258,18.090190887451172,17.20553207397461,17.346153259277344,27.64655113220215,18.0216007232666,18.090190887451172,17.20553207397461,17.346153259277344,27.64655113220215,18.0216007232666,22.327022552490234,20.977479934692383,20.892488479614258,31.541658401489258,21.63468360900879,22.327022552490234,20.977479934692383,20.892488479614258,31.541658401489258,21.63468360900879,33.69972229003906,32.51648712158203,32.02069854736328,42.84778594970703,32.642822265625,33.69972229003906,32.51648712158203,32.02069854736328,42.84778594970703,32.642822265625,-2.0606181621551514,-1.344747543334961,-1.090909481048584,-0.41367149353027344,-1.1418571472167969,-2.0606181621551514,-1.344747543334961,-1.090909481048584,-0.41367149353027344,-1.1418571472167969,-0.08715438842773438,-0.09833836555480957,-0.07898443937301636,-0.011889100074768066,-0.06613659858703613,-0.08715438842773438,-0.09833836555480957,-0.07898443937301636,-0.011889100074768066,-0.06613659858703613,-0.05872690677642822,-0.06643229722976685,-0.053083598613739014,-0.007387876510620117,-0.0439608097076416,-0.05872690677642822,-0.06643229722976685,-0.053083598613739014,-0.007387876510620117,-0.0439608097076416,-0.3855232000350952,-0.3821892738342285,-0.2917221784591675,-0.06924796104431152,-0.23149323463439941,-0.3855232000350952,-0.3821892738342285,-0.2917221784591675,-0.06924796104431152,-0.23149323463439941,-0.12067544460296631,-0.13733339309692383,-0.1090853214263916,-0.017011404037475586,-0.09225523471832275,-0.12067544460296631,-0.13733339309692383,-0.1090853214263916,-0.017011404037475586,-0.09225523471832275
5,0.005370633210986853,0.0060078464448452,0.004188960418105125,0.0009675853070802987,0.003540638368576765,0.005370633210986853,0.0060078464448452,0.004188960418105125,0.0009675853070802987,0.003540638368576765,32.24583435058594,31.76243782043457,33.326900482177734,39.918609619140625,34.05945587158203,32.24583435058594,31.76243782043457,33.326900482177734,39.918609619140625,34.05945587158203,23.022253036499023,22.692459106445312,22.74810791015625,33.73680877685547,21.814725875854492,23.022253036499023,22.692459106445312,22.74810791015625,33.73680877685547,21.814725875854492,22.810558319091797,22.552433013916016,22.420169830322266,33.651649475097656,21.44893455505371,22.810558319091797,22.552433013916016,22.420169830322266,33.651649475097656,21.44893455505371,16.581335067749023,16.423866271972656,16.769495010375977,28.349517822265625,16.674306869506836,16.581335067749023,16.423866271972656,16.769495010375977,28.349517822265625,16.674306869506836,20.804792404174805,20.502235412597656,20.580936431884766,31.819265365600586,19.64815902709961,20.804792404174805,20.502235412597656,20.580936431884766,31.819265365600586,19.64815902709961,32.17682647705078,31.974464416503906,31.689693450927734,43.05274200439453,30.63980484008789,32.17682647705078,31.974464416503906,31.689693450927734,43.05274200439453,30.63980484008789,-1.4302260875701904,-1.2742505073547363,-0.9903755187988281,-0.7555184364318848,-0.5383709669113159,-1.4302260875701904,-1.2742505073547363,-0.9903755187988281,-0.7555184364318848,-0.5383709669113159,-0.12730515003204346,-0.13699424266815186,-0.1003028154373169,-0.012003839015960693,-0.08131647109985352,-0.12730515003204346,-0.13699424266815186,-0.1003028154373169,-0.012003839015960693,-0.08131647109985352,-0.06991982460021973,-0.06576722860336304,-0.05954247713088989,-0.0026918649673461914,-0.053534507751464844,-0.06991982460021973,-0.06576722860336304,-0.05954247713088989,-0.0026918649673461914,-0.053534507751464844,-0.321704626083374,-0.3392109274864197,-0.24479186534881592,-0.06431698799133301,-0.20437216758728027,-0.321704626083374,-0.3392109274864197,-0.24479186534881592,-0.06431698799133301,-0.20437216758728027,-0.14601528644561768,-0.14974361658096313,-0.11578279733657837,-0.011655211448669434,-0.0918530821800232,-0.14601528644561768,-0.14974361658096313,-0.11578279733657837,-0.011655211448669434,-0.0918530821800232
6,0.011222097091376781,0.013090135529637337,0.010861839167773724,0.0032625531312078238,0.010599257424473763,0.011222097091376781,0.013090135529637337,0.010861839167773724,0.0032625531312078238,0.010599257424473763,31.077129364013672,30.775285720825195,31.2898006439209,36.740562438964844,31.26659393310547,31.077129364013672,30.775285720825195,31.2898006439209,36.740562438964844,31.26659393310547,26.256446838378906,27.668445587158203,25.53131103515625,34.57506561279297,25.73302459716797,26.256446838378906,27.668445587158203,25.53131103515625,34.57506561279297,25.73302459716797,26.106246948242188,27.57299041748047,25.387561798095703,34.48640441894531,25.603927612304688,26.106246948242188,27.57299041748047,25.387561798095703,34.48640441894531,25.603927612304688,19.365392684936523,20.381114959716797,18.761423110961914,27.887290954589844,19.06745147705078,19.365392684936523,20.381114959716797,18.761423110961914,27.887290954589844,19.06745147705078,24.074058532714844,25.332523345947266,23.379165649414062,32.4809684753418,23.59891128540039,24.074058532714844,25.332523345947266,23.379165649414062,32.4809684753418,23.59891128540039,36.02701187133789,37.51538848876953,35.309242248535156,44.281761169433594,35.521507263183594,36.02701187133789,37.51538848876953,35.309242248535156,44.281761169433594,35.521507263183594,0.18749237060546875,-1.5677175521850586,0.8215575218200684,-0.4942026138305664,0.7230792045593262,0.18749237060546875,-1.5677175521850586,0.8215575218200684,-0.4942026138305664,0.7230792045593262,-0.028348684310913086,-0.06792819499969482,-0.013633489608764648,-0.016549348831176758,-0.026142120361328125,-0.028348684310913086,-0.06792819499969482,-0.013633489608764648,-0.016549348831176758,-0.026142120361328125,-0.007005214691162109,-0.03059685230255127,-0.0019562244415283203,-0.016402363777160645,-0.014609932899475098,-0.007005214691162109,-0.03059685230255127,-0.0019562244415283203,-0.016402363777160645,-0.014609932899475098,-0.25223731994628906,-0.34854865074157715,-0.19116926193237305,-0.0363154411315918,-0.23518133163452148,-0.25223731994628906,-0.34854865074157715,-0.19116926193237305,-0.0363154411315918,-0.23518133163452148,-0.06407058238983154,-0.10740768909454346,-0.04333221912384033,-0.0167539119720459,-0.06107592582702637,-0.06407058238983154,-0.10740768909454346,-0.04333221912384033,-0.0167539119720459,-0.06107592582702637
7,0.001395874423906207,0.0018340577371418476,0.0012607176322489977,0.0006812128121964633,0.0012322089169174433,0.001395874423906207,0.0018340577371418476,0.0012607176322489977,0.0006812128121964633,0.0012322089169174433,38.11907196044922,36.92264938354492,38.56511688232422,42.29664993286133,38.66542434692383,38.11907196044922,36.92264938354492,38.56511688232422,42.29664993286133,38.66542434692383,22.892501831054688,24.569053649902344,21.77782440185547,36.56490707397461,20.460025787353516,22.892501831054688,24.569053649902344,21.77782440185547,36.56490707397461,20.460025787353516,23.058155059814453,26.043846130371094,21.79831314086914,37.24531555175781,20.51051902770996,23.058155059814453,26.043846130371094,21.79831314086914,37.24531555175781,20.51051902770996,16.08229637145996,16.808349609375,15.503010749816895,28.05017852783203,14.497224807739258,16.08229637145996,16.808349609375,15.503010749816895,28.05017852783203,14.497224807739258,19.969318389892578,21.534549713134766,18.851728439331055,33.221923828125,17.498594284057617,19.969318389892578,21.534549713134766,18.851728439331055,33.221923828125,17.498594284057617,32.86610794067383,34.49195861816406,31.740373611450195,46.03107452392578,30.44183349609375,32.86610794067383,34.49195861816406,31.740373611450195,46.03107452392578,30.44183349609375,-0.40655338764190674,-0.8058050870895386,-0.17810797691345215,-1.4293220043182373,0.006379127502441406,-0.40655338764190674,-0.8058050870895386,-0.17810797691345215,-1.4293220043182373,0.006379127502441406,-0.16277527809143066,-0.23608094453811646,-0.12126260995864868,-0.04267227649688721,-0.11065196990966797,-0.16277527809143066,-0.23608094453811646,-0.12126260995864868,-0.04267227649688721,-0.11065196990966797,0.00212058424949646,-0.004123583436012268,0.007742062211036682,0.0004490315914154053,0.007087886333465576,0.00212058424949646,-0.004123583436012268,0.007742062211036682,0.0004490315914154053,0.007087886333465576,-0.14580130577087402,-0.22429943084716797,-0.10598176717758179,-0.04085904359817505,-0.08731311559677124,-0.14580130577087402,-0.22429943084716797,-0.10598176717758179,-0.04085904359817505,-0.08731311559677124,0.0009948313236236572,-0.013883978128433228,0.012492507696151733,0.00033912062644958496,0.012443512678146362,0.0009948313236236572,-0.013883978128433228,0.012492507696151733,0.00033912062644958496,0.012443512678146362
8,0.005531506147235632,0.006427032873034477,0.004678351804614067,0.0011640158481895924,0.004292587749660015,0.005531506147235632,0.006427032873034477,0.004678351804614067,0.0011640158481895924,0.004292587749660015,32.12275314331055,31.470006942749023,32.85353469848633,39.212059020996094,33.230079650878906,32.12275314331055,31.470006942749023,32.85353469848633,39.212059020996094,33.230079650878906,20.857606887817383,22.242332458496094,21.168960571289062,35.96723937988281,19.82421875,20.857606887817383,22.242332458496094,21.168960571289062,35.96723937988281,19.82421875,20.42957878112793,21.76871109008789,20.578550338745117,35.85588073730469,19.05259132385254,20.42957878112793,21.76871109008789,20.578550338745117,35.85588073730469,19.05259132385254,14.664772987365723,15.910537719726562,15.873363494873047,30.241056442260742,14.704813003540039,14.664772987365723,15.910537719726562,15.873363494873047,30.241056442260742,14.704813003540039,18.49657440185547,19.81289291381836,18.87030601501465,34.16461944580078,17.572290420532227,18.49657440185547,19.81289291381836,18.87030601501465,34.16461944580078,17.572290420532227,29.386669158935547,30.88315773010254,29.32105255126953,44.8773307800293,27.82086753845215,29.386669158935547,30.88315773010254,29.32105255126953,44.8773307800293,27.82086753845215,-0.34503889083862305,-0.19094467163085938,-0.28439247608184814,-0.7032456398010254,0.10223388671875,-0.34503889083862305,-0.19094467163085938,-0.28439247608184814,-0.7032456398010254,0.10223388671875,-0.10158681869506836,-0.11372876167297363,-0.07512122392654419,-0.007099926471710205,-0.054749906063079834,-0.10158681869506836,-0.11372876167297363,-0.07512122392654419,-0.007099926471710205,-0.054749906063079834,-0.07494187355041504,-0.08029603958129883,-0.05536431074142456,-0.0016086697578430176,-0.04420822858810425,-0.07494187355041504,-0.08029603958129883,-0.05536431074142456,-0.0016086697578430176,-0.04420822858810425,-0.2840939164161682,-0.3280893564224243,-0.20682311058044434,-0.05611145496368408,-0.16540318727493286,-0.2840939164161682,-0.3280893564224243,-0.20682311058044434,-0.05611145496368408,-0.16540318727493286,-0.13662022352218628,-0.15509635210037231,-0.102824866771698,-0.012106537818908691,-0.07983893156051636,-0.13662022352218628,-0.15509635210037231,-0.102824866771698,-0.012106537818908691,-0.07983893156051636
9,0.005297648720443249,0.009526217356324196,0.003564149606972933,0.005002099089324474,0.0023860472720116377,0.005297648720443249,0.009526217356324196,0.003564149606972933,0.005002099089324474,0.0023860472720116377,32.34394454956055,30.106529235839844,34.083194732666016,37.29553985595703,35.851539611816406,32.34394454956055,30.106529235839844,34.083194732666016,37.29553985595703,35.851539611816406,22.380352020263672,24.28357696533203,20.37456703186035,33.981109619140625,17.436080932617188,22.380352020263672,24.28357696533203,20.37456703186035,33.981109619140625,17.436080932617188,22.987167358398438,24.934982299804688,22.01468849182129,34.4000358581543,17.593772888183594,22.987167358398438,24.934982299804688,22.01468849182129,34.4000358581543,17.593772888183594,13.066099166870117,14.669262886047363,12.443914413452148,24.63275718688965,10.81098747253418,13.066099166870117,14.669262886047363,12.443914413452148,24.63275718688965,10.81098747253418,18.75296401977539,20.92106056213379,17.53651237487793,32.06318283081055,14.723503112792969,18.75296401977539,20.92106056213379,17.53651237487793,32.06318283081055,14.723503112792969,31.6387939453125,33.81446838378906,30.323305130004883,43.49188995361328,27.405813217163086,31.6387939453125,33.81446838378906,30.323305130004883,43.49188995361328,27.405813217163086,-1.5921634435653687,-3.1920413970947266,-0.8334469795227051,-3.143784523010254,-0.033529043197631836,-1.5921634435653687,-3.1920413970947266,-0.8334469795227051,-3.143784523010254,-0.033529043197631836,-0.5001780986785889,-0.6876276731491089,-0.3589451014995575,-0.18795251846313477,-0.2535726726055145,-0.5001780986785889,-0.6876276731491089,-0.3589451014995575,-0.18795251846313477,-0.2535726726055145,-0.009715482592582703,-0.02966371178627014,-0.013926595449447632,-0.0038920938968658447,-0.015804901719093323,-0.009715482592582703,-0.02966371178627014,-0.013926595449447632,-0.0038920938968658447,-0.015804901719093323,-0.44642892479896545,-0.618254542350769,-0.37495213747024536,-0.09538722038269043,-0.2592994272708893,-0.44642892479896545,-0.618254542350769,-0.37495213747024536,-0.09538722038269043,-0.2592994272708893,-0.030192673206329346,-0.07552340626716614,-0.049907028675079346,-0.006771638989448547,-0.048217713832855225,-0.030192673206329346,-0.07552340626716614,-0.049907028675079346,-0.006771638989448547,-0.048217713832855225
